,participant_idx,trials_idx,cues,actions,rewards
2774,28,86,2,1,0.5
2775,28,87,2,1,0.5
2776,28,88,1,1,-0.5
2777,28,89,2,1,-0.5
2778,28,90,3,1,0.5
2779,28,91,0,1,0.5
2780,28,92,3,1,0.5
2781,28,93,1,1,-0.5
2782,28,94,1,0,0.5
2783,28,95,3,0,0.5
2784,29,0,1,0,0.5
2785,29,1,2,0,0.5
2786,29,2,2,0,-0.5
2787,29,3,3,0,0.5
2788,29,4,3,0,-0.5
2789,29,5,0,0,-0.5
2790,29,6,0,0,-0.5
2791,29,7,2,0,-0.5
2792,29,8,3,1,-0.5
2793,29,9,3,1,0.5
2794,29,10,0,0,-0.5
2795,29,11,1,0,0.5
2796,29,12,1,0,-0.5
2797,29,13,0,1,0.5
2798,29,14,2,1,0.5
2799,29,15,1,0,0.5
2800,29,16,1,0,0.5
2801,29,17,2,1,0.5
2802,29,18,3,1,0.5
2803,29,19,2,1,0.5
2804,29,20,3,1,0.5
2805,29,21,3,1,-0.5
2806,29,22,2,1,0.5
2807,29,23,1,0,-0.5
2808,29,24,0,1,0.5
2809,29,25,1,0,0.5
2810,29,26,0,1,-0.5
2811,29,27,1,0,0.5
2812,29,28,2,1,-0.5
2813,29,29,3,1,0.5
2814,29,30,0,1,-0.5
2815,29,31,0,1,-0.5
2816,29,32,0,1,-0.5
2817,29,33,2,1,0.5
2818,29,34,1,0,0.5
2819,29,35,3,1,-0.5
2820,29,36,0,1,-0.5
2821,29,37,3,0,0.5
2822,29,38,0,1,-0.5
2823,29,39,1,0,-0.5
2824,29,40,3,0,0.5
2825,29,41,2,1,0.5
2826,29,42,1,0,0.5
2827,29,43,2,1,-0.5
2828,29,44,1,0,0.5
2829,29,45,3,0,0.5
2830,29,46,2,1,0.5
2831,29,47,0,1,0.5
2832,29,48,2,1,0.5
2833,29,49,2,1,0.5
2834,29,50,0,1,-0.5
2835,29,51,0,0,-0.5
2836,29,52,2,1,-0.5
2837,29,53,3,0,0.5
2838,29,54,0,0,0.5
2839,29,55,1,0,0.5
2840,29,56,3,0,-0.5
2841,29,57,1,0,0.5
2842,29,58,0,0,-0.5
2843,29,59,3,0,0.5
2844,29,60,1,0,0.5
2845,29,61,3,0,0.5
2846,29,62,2,1,0.5
2847,29,63,1,0,-0.5
2848,29,64,1,0,0.5
2849,29,65,2,1,0.5
2850,29,66,2,1,-0.5
2851,29,67,3,0,0.5
2852,29,68,0,0,0.5
2853,29,69,2,1,0.5
2854,29,70,0,0,-0.5
2855,29,71,0,0,-0.5
2856,29,72,3,0,0.5
2857,29,73,3,0,0.5
2858,29,74,3,0,-0.5
2859,29,75,0,0,-0.5
2860,29,76,1,0,-0.5
2861,29,77,1,0,0.5
2862,29,78,1,0,0.5
2863,29,79,2,1,0.5
2864,29,80,3,0,-0.5
2865,29,81,0,0,-0.5
2866,29,82,2,1,0.5
2867,29,83,0,0,-0.5
2868,29,84,2,1,0.5
2869,29,85,3,0,0.5
2870,29,86,2,1,-0.5
2871,29,87,3,0,0.5
2872,29,88,1,0,0.5
2873,29,89,0,1,-0.5
2874,29,90,0,1,0.5
2875,29,91,1,0,0.5
2876,29,92,2,1,0.5
2877,29,93,1,0,-0.5
2878,29,94,3,0,0.5
2879,29,95,1,0,0.5
2880,30,0,1,1,-0.5
2881,30,1,3,0,0.5
2882,30,2,2,1,0.5
2883,30,3,0,1,-0.5
2884,30,4,2,1,0.5
2885,30,5,2,1,0.5
2886,30,6,3,0,0.5
2887,30,7,0,1,-0.5
2888,30,8,3,0,-0.5
2889,30,9,3,1,0.5
2890,30,10,1,1,0.5
2891,30,11,2,1,-0.5
2892,30,12,1,1,-0.5
2893,30,13,0,1,-0.5
2894,30,14,1,1,-0.5
2895,30,15,0,0,0.5
2896,30,16,2,0,-0.5
2897,30,17,1,1,-0.5
2898,30,18,3,0,-0.5
2899,30,19,2,1,0.5
2900,30,20,3,1,0.5
2901,30,21,0,0,-0.5
2902,30,22,3,1,0.5
2903,30,23,1,1,0.5
2904,30,24,0,0,0.5
2905,30,25,2,0,0.5
2906,30,26,0,1,-0.5
2907,30,27,3,1,0.5
2908,30,28,1,1,-0.5
2909,30,29,2,1,0.5
2910,30,30,1,0,0.5
2911,30,31,0,0,-0.5
2912,30,32,3,1,0.5
2913,30,33,1,1,-0.5
2914,30,34,2,0,-0.5
2915,30,35,2,1,0.5
2916,30,36,0,1,-0.5
2917,30,37,3,1,-0.5
2918,30,38,2,0,-0.5
2919,30,39,1,1,0.5
2920,30,40,3,1,0.5
2921,30,41,0,0,-0.5
2922,30,42,1,1,-0.5
2923,30,43,2,0,-0.5
2924,30,44,3,0,0.5
2925,30,45,0,0,-0.5
2926,30,46,0,0,0.5
2927,30,47,1,1,-0.5
2928,30,48,3,1,0.5
2929,30,49,0,0,0.5
2930,30,50,3,0,0.5
2931,30,51,1,1,0.5
2932,30,52,3,0,-0.5
2933,30,53,1,1,-0.5
2934,30,54,2,1,0.5
2935,30,55,2,1,-0.5
2936,30,56,3,0,0.5
2937,30,57,0,0,-0.5
2938,30,58,0,0,-0.5
2939,30,59,2,1,0.5
2940,30,60,1,1,-0.5
2941,30,61,1,1,-0.5
2942,30,62,0,0,-0.5
2943,30,63,2,0,-0.5
2944,30,64,1,0,0.5
2945,30,65,2,1,0.5
2946,30,66,0,0,0.5
2947,30,67,3,1,0.5
2948,30,68,0,0,-0.5
2949,30,69,3,1,-0.5
2950,30,70,2,1,0.5
2951,30,71,1,0,-0.5
2952,30,72,0,0,-0.5
2953,30,73,3,1,0.5
2954,30,74,3,1,0.5
2955,30,75,2,0,-0.5
2956,30,76,1,1,-0.5
2957,30,77,2,0,0.5
2958,30,78,0,0,-0.5
2959,30,79,1,0,0.5
2960,30,80,0,0,0.5
2961,30,81,1,0,0.5
2962,30,82,0,0,-0.5
2963,30,83,3,1,0.5
2964,30,84,1,1,-0.5
2965,30,85,2,1,0.5
2966,30,86,0,0,-0.5
2967,30,87,2,1,0.5
2968,30,88,3,0,0.5
2969,30,89,2,1,0.5
2970,30,90,1,0,-0.5
2971,30,91,3,1,0.5
2972,30,92,3,0,-0.5
2973,30,93,0,0,-0.5
2974,30,94,2,1,-0.5
2975,30,95,1,0,0.5
2976,31,0,1,0,0.5
2977,31,1,0,1,-0.5
2978,31,2,2,1,0.5
2979,31,3,0,0,-0.5
2980,31,4,1,0,0.5
2981,31,5,0,0,0.5
2982,31,6,2,0,0.5
2983,31,7,3,1,0.5
2984,31,8,1,0,0.5
2985,31,9,0,0,-0.5
2986,31,10,3,1,0.5
2987,31,11,3,1,-0.5
2988,31,12,1,0,-0.5
2989,31,13,2,0,-0.5
2990,31,14,3,1,0.5
2991,31,15,2,0,-0.5
2992,31,16,1,0,0.5
2993,31,17,0,0,-0.5
2994,31,18,0,0,0.5
2995,31,19,2,1,0.5
2996,31,20,3,0,0.5
2997,31,21,2,0,0.5
2998,31,22,1,0,-0.5
2999,31,23,2,1,0.5
3000,31,24,1,0,0.5
3001,31,25,3,0,0.5
3002,31,26,1,0,0.5
3003,31,27,0,1,-0.5
3004,31,28,3,1,-0.5
3005,31,29,3,1,0.5
3006,31,30,0,1,-0.5
3007,31,31,2,0,-0.5
3008,31,32,2,0,-0.5
3009,31,33,0,0,-0.5
3010,31,34,2,1,-0.5
3011,31,35,2,0,-0.5
3012,31,36,3,1,-0.5
3013,31,37,3,1,0.5
3014,31,38,0,0,-0.5
3015,31,39,0,1,-0.5
3016,31,40,0,1,0.5
3017,31,41,1,0,0.5
3018,31,42,1,0,0.5
3019,31,43,3,0,0.5
3020,31,44,1,0,-0.5
3021,31,45,3,0,0.5
3022,31,46,2,0,-0.5
3023,31,47,1,0,0.5
3024,31,48,0,1,0.5
3025,31,49,0,1,-0.5
3026,31,50,2,0,-0.5
3027,31,51,2,1,0.5
3028,31,52,3,1,-0.5
3029,31,53,2,1,-0.5
3030,31,54,1,0,-0.5
3031,31,55,3,0,0.5
3032,31,56,3,0,0.5
3033,31,57,1,0,0.5
3034,31,58,1,0,0.5
3035,31,59,3,0,0.5
3036,31,60,1,0,0.5
3037,31,61,0,1,-0.5
3038,31,62,2,1,0.5
3039,31,63,0,0,-0.5
3040,31,64,0,1,-0.5
3041,31,65,2,1,0.5
3042,31,66,2,1,-0.5
3043,31,67,0,0,0.5
3044,31,68,2,1,0.5
3045,31,69,1,0,0.5
3046,31,70,1,0,0.5
3047,31,71,0,0,-0.5
3048,31,72,3,0,0.5
3049,31,73,0,0,-0.5
3050,31,74,3,0,-0.5
3051,31,75,3,0,0.5
3052,31,76,3,0,0.5
3053,31,77,2,1,0.5
3054,31,78,1,0,0.5
3055,31,79,1,0,-0.5
3056,31,80,3,0,-0.5
3057,31,81,0,0,-0.5
3058,31,82,0,1,-0.5
3059,31,83,3,0,0.5
3060,31,84,2,1,0.5
3061,31,85,0,0,-0.5
3062,31,86,1,0,-0.5
3063,31,87,1,0,0.5
3064,31,88,3,0,0.5
3065,31,89,3,0,0.5
3066,31,90,2,1,-0.5
3067,31,91,0,1,0.5
3068,31,92,1,0,0.5
3069,31,93,2,1,0.5
3070,31,94,1,0,0.5
3071,31,95,2,1,0.5
3072,32,0,1,0,-0.5
3073,32,1,0,0,-0.5
3074,32,2,3,0,-0.5
3075,32,3,3,1,0.5
3076,32,4,0,1,-0.5
3077,32,5,3,1,0.5
3078,32,6,2,0,-0.5
3079,32,7,0,0,-0.5
3080,32,8,2,1,0.5
3081,32,9,3,1,0.5
3082,32,10,1,1,0.5
3083,32,11,1,1,-0.5
3084,32,12,2,1,0.5
3085,32,13,1,1,-0.5
3086,32,14,2,0,0.5
3087,32,15,0,0,0.5
3088,32,16,0,1,-0.5
3089,32,17,3,0,0.5
3090,32,18,2,1,0.5
3091,32,19,1,0,-0.5
3092,32,20,3,1,0.5
3093,32,21,1,0,0.5
3094,32,22,0,1,-0.5
3095,32,23,1,0,0.5
3096,32,24,1,0,0.5
3097,32,25,0,1,0.5
3098,32,26,2,0,0.5
3099,32,27,2,0,-0.5
3100,32,28,0,1,-0.5
3101,32,29,3,1,-0.5
3102,32,30,2,0,-0.5
3103,32,31,3,1,0.5
3104,32,32,3,1,0.5
3105,32,33,0,0,0.5
3106,32,34,0,1,-0.5
3107,32,35,1,0,0.5
3108,32,36,2,0,-0.5
3109,32,37,2,0,0.5
3110,32,38,2,1,0.5
3111,32,39,3,0,0.5
3112,32,40,0,0,-0.5
3113,32,41,2,1,0.5
3114,32,42,1,0,0.5
3115,32,43,1,1,0.5
3116,32,44,0,0,-0.5
3117,32,45,1,1,-0.5
3118,32,46,3,1,-0.5
3119,32,47,3,1,0.5
3120,32,48,2,1,0.5
3121,32,49,1,1,-0.5
3122,32,50,3,0,0.5
3123,32,51,2,0,-0.5
3124,32,52,3,1,-0.5
3125,32,53,2,1,-0.5
3126,32,54,1,0,0.5
3127,32,55,0,0,-0.5
3128,32,56,0,0,0.5
3129,32,57,3,0,0.5
3130,32,58,2,0,-0.5
3131,32,59,1,0,-0.5
3132,32,60,0,0,-0.5
3133,32,61,1,0,0.5
3134,32,62,0,0,-0.5
3135,32,63,3,0,0.5
3136,32,64,3,1,-0.5
3137,32,65,0,1,-0.5
3138,32,66,0,1,-0.5
3139,32,67,0,1,0.5
3140,32,68,1,1,-0.5
3141,32,69,0,1,-0.5
3142,32,70,1,1,-0.5
3143,32,71,3,0,0.5
3144,32,72,2,0,-0.5
3145,32,73,2,0,0.5
3146,32,74,3,0,0.5
3147,32,75,2,1,0.5
3148,32,76,1,1,0.5
3149,32,77,2,1,0.5
3150,32,78,1,1,-0.5
3151,32,79,3,0,0.5
3152,32,80,0,0,-0.5
3153,32,81,1,0,0.5
3154,32,82,2,1,-0.5
3155,32,83,0,0,-0.5
3156,32,84,3,0,0.5
3157,32,85,3,1,-0.5
3158,32,86,1,0,0.5
3159,32,87,1,0,0.5
3160,32,88,2,1,0.5
3161,32,89,1,0,-0.5
3162,32,90,0,0,0.5
3163,32,91,2,1,0.5
3164,32,92,2,0,-0.5
3165,32,93,3,0,0.5
3166,32,94,3,1,0.5
3167,32,95,0,0,-0.5
3168,33,0,2,0,0.5
3169,33,1,0,0,0.5
3170,33,2,1,1,-0.5
3171,33,3,2,0,-0.5
3172,33,4,3,0,0.5
3173,33,5,0,1,-0.5
3174,33,6,0,0,-0.5
3175,33,7,1,1,-0.5
3176,33,8,2,0,-0.5
3177,33,9,3,1,0.5
3178,33,10,3,1,-0.5
3179,33,11,1,0,-0.5
3180,33,12,2,1,0.5
3181,33,13,0,1,-0.5
3182,33,14,3,1,0.5
3183,33,15,1,0,0.5
3184,33,16,1,0,0.5
3185,33,17,0,1,0.5
3186,33,18,2,1,0.5
3187,33,19,0,1,-0.5
3188,33,20,3,1,0.5
3189,33,21,3,1,-0.5
3190,33,22,0,1,-0.5
3191,33,23,2,1,0.5
3192,33,24,1,0,0.5
3193,33,25,3,1,0.5
3194,33,26,0,0,-0.5
3195,33,27,1,0,-0.5
3196,33,28,2,1,-0.5
3197,33,29,3,1,0.5
3198,33,30,2,0,-0.5
3199,33,31,1,0,0.5
3200,33,32,2,0,-0.5
3201,33,33,3,1,0.5
3202,33,34,1,0,-0.5
3203,33,35,2,1,0.5
3204,33,36,1,0,0.5
3205,33,37,1,0,0.5
3206,33,38,1,1,-0.5
3207,33,39,0,1,-0.5
3208,33,40,3,1,0.5
3209,33,41,0,1,0.5
3210,33,42,2,1,-0.5
3211,33,43,2,1,0.5
3212,33,44,0,1,-0.5
3213,33,45,0,0,-0.5
3214,33,46,3,1,-0.5
3215,33,47,3,1,0.5
3216,33,48,0,1,0.5
3217,33,49,2,0,-0.5
3218,33,50,3,1,0.5
3219,33,51,1,0,-0.5
3220,33,52,3,0,0.5
3221,33,53,1,0,0.5
3222,33,54,1,0,0.5
3223,33,55,2,0,0.5
3224,33,56,0,0,-0.5
3225,33,57,3,0,0.5
3226,33,58,0,1,-0.5
3227,33,59,0,1,-0.5
3228,33,60,2,1,0.5
3229,33,61,2,1,0.5
3230,33,62,1,1,-0.5
3231,33,63,3,1,-0.5
3232,33,64,0,1,-0.5
3233,33,65,2,0,-0.5
3234,33,66,3,0,-0.5
3235,33,67,0,1,-0.5
3236,33,68,3,1,0.5
3237,33,69,0,1,0.5
3238,33,70,1,0,0.5
3239,33,71,2,1,0.5
3240,33,72,0,1,-0.5
3241,33,73,2,1,-0.5
3242,33,74,1,1,-0.5
3243,33,75,1,1,0.5
3244,33,76,3,1,0.5
3245,33,77,1,1,-0.5
3246,33,78,3,1,0.5
3247,33,79,2,0,-0.5
3248,33,80,2,0,-0.5
3249,33,81,0,0,-0.5
3250,33,82,0,0,0.5
3251,33,83,2,0,0.5
3252,33,84,1,0,0.5
3253,33,85,0,1,-0.5
3254,33,86,1,1,0.5
3255,33,87,1,1,-0.5
3256,33,88,3,1,-0.5
3257,33,89,3,1,0.5
3258,33,90,2,1,0.5
3259,33,91,0,0,-0.5
3260,33,92,1,0,0.5
3261,33,93,3,1,0.5
3262,33,94,2,1,0.5
3263,33,95,3,1,0.5
3264,34,0,3,0,-0.5
3265,34,1,2,1,0.5
3266,34,2,2,1,0.5
3267,34,3,2,1,0.5
3268,34,4,3,1,0.5
3269,34,5,0,0,-0.5
3270,34,6,3,1,0.5
3271,34,7,3,1,0.5
3272,34,8,1,1,-0.5
3273,34,9,2,1,-0.5
3274,34,10,0,0,0.5
3275,34,11,1,0,0.5
3276,34,12,0,0,-0.5
3277,34,13,1,0,0.5
3278,34,14,0,0,-0.5
3279,34,15,1,0,-0.5
3280,34,16,2,1,0.5
3281,34,17,1,0,0.5
3282,34,18,2,1,0.5
3283,34,19,1,0,-0.5
3284,34,20,3,1,0.5
3285,34,21,0,1,-0.5
3286,34,22,3,1,0.5
3287,34,23,0,0,-0.5
3288,34,24,3,1,-0.5
3289,34,25,0,1,-0.5
3290,34,26,2,1,0.5
3291,34,27,1,0,0.5
3292,34,28,1,0,0.5
3293,34,29,2,1,-0.5
3294,34,30,3,1,0.5
3295,34,31,0,0,0.5
3296,34,32,0,0,-0.5
3297,34,33,0,1,-0.5
3298,34,34,1,0,0.5
3299,34,35,2,1,0.5
3300,34,36,2,1,-0.5
3301,34,37,2,1,0.5
3302,34,38,3,1,-0.5
3303,34,39,0,0,0.5
3304,34,40,1,0,0.5
3305,34,41,1,0,0.5
3306,34,42,0,0,-0.5
3307,34,43,3,1,0.5
3308,34,44,3,1,0.5
3309,34,45,3,1,0.5
3310,34,46,1,0,-0.5
3311,34,47,2,1,0.5
3312,34,48,0,0,0.5
3313,34,49,3,1,0.5
3314,34,50,1,0,0.5
3315,34,51,0,0,-0.5
3316,34,52,3,1,-0.5
3317,34,53,1,0,-0.5
3318,34,54,1,0,0.5
3319,34,55,2,1,0.5
3320,34,56,3,1,0.5
3321,34,57,0,0,-0.5
3322,34,58,2,1,0.5
3323,34,59,1,0,0.5
3324,34,60,3,1,0.5
3325,34,61,2,1,0.5
3326,34,62,2,1,-0.5
3327,34,63,0,0,-0.5
3328,34,64,3,1,0.5
3329,34,65,1,0,0.5
3330,34,66,3,1,0.5
3331,34,67,0,1,-0.5
3332,34,68,1,0,-0.5
3333,34,69,0,0,0.5
3334,34,70,0,0,-0.5
3335,34,71,0,0,-0.5
3336,34,72,2,1,0.5
3337,34,73,2,1,0.5
3338,34,74,3,1,0.5
3339,34,75,2,1,-0.5
3340,34,76,1,0,0.5
3341,34,77,3,1,-0.5
3342,34,78,2,1,0.5
3343,34,79,1,0,0.5
3344,34,80,0,0,-0.5
3345,34,81,2,1,0.5
3346,34,82,0,0,0.5
3347,34,83,2,1,0.5
3348,34,84,1,0,-0.5
3349,34,85,0,0,-0.5
3350,34,86,1,0,0.5
3351,34,87,3,1,0.5
3352,34,88,3,1,0.5
3353,34,89,2,1,0.5
3354,34,90,0,0,-0.5
3355,34,91,1,0,0.5
3356,34,92,3,1,-0.5
3357,34,93,2,1,-0.5
3358,34,94,3,1,0.5
3359,34,95,1,0,0.5
