Unnamed: 0.1,Unnamed: 0,subject_id,task,trial_within_task,choice,reward,x0,x1,x2,x3,target,time,is_training,trial,correct
7441,7441,24,24,1,1,1.0,0.86,2.35,2.09,-0.43,1,1245444.0,True,241,1
7442,7442,24,24,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,1248784.0,True,242,0
7443,7443,24,24,3,1,1.0,0.6,0.71,0.92,0.71,1,1253187.0,True,243,1
7444,7444,24,24,4,1,1.0,1.21,-0.26,-0.05,0.12,1,1256552.0,True,244,1
7445,7445,24,24,5,1,1.0,3.0,-1.19,2.1,1.48,1,1260054.0,True,245,1
7446,7446,24,24,6,1,1.0,0.52,0.16,-0.7,-1.34,1,1263471.0,True,246,1
7447,7447,24,24,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,1266603.0,True,247,1
7448,7448,24,24,8,0,1.0,-1.47,0.6,-1.58,1.42,0,1269398.0,True,248,1
7449,7449,24,24,9,0,-1.0,-0.61,2.3,0.3,1.11,1,1272857.0,True,249,0
7450,7450,24,25,0,0,1.0,0.02,-0.11,0.66,2.57,0,1277893.0,True,250,1
7451,7451,24,25,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,1280874.0,True,251,1
7452,7452,24,25,2,1,1.0,-1.98,0.43,1.75,1.15,1,1283867.0,True,252,1
7453,7453,24,25,3,1,1.0,-1.3,2.0,1.86,-1.06,1,1286739.0,True,253,1
7454,7454,24,25,4,0,1.0,0.79,-0.24,2.16,0.99,0,1289798.0,True,254,1
7455,7455,24,25,5,0,1.0,1.45,0.18,-0.69,0.33,0,1292805.0,True,255,1
7456,7456,24,25,6,1,1.0,-0.02,0.27,0.13,0.02,1,1298743.0,True,256,1
7457,7457,24,25,7,0,-1.0,0.56,1.01,-2.39,0.87,1,1301919.0,True,257,0
7458,7458,24,25,8,0,1.0,0.69,1.77,0.79,-0.71,0,1305791.0,True,258,1
7459,7459,24,25,9,0,1.0,1.62,-1.13,-1.7,1.89,0,1308799.0,True,259,1
7460,7460,24,26,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,1316790.0,True,260,0
7461,7461,24,26,1,0,1.0,0.31,0.0,-1.04,-0.45,0,1319905.0,True,261,1
7462,7462,24,26,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,1322840.0,True,262,1
7463,7463,24,26,3,0,-1.0,0.41,-1.61,2.61,-0.51,1,1325843.0,True,263,0
7464,7464,24,26,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,1329883.0,True,264,1
7465,7465,24,26,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,1332886.0,True,265,1
7466,7466,24,26,6,1,1.0,-1.08,0.6,0.26,0.68,1,1335618.0,True,266,1
7467,7467,24,26,7,0,-1.0,-0.22,0.08,1.71,2.8,1,1339425.0,True,267,0
7468,7468,24,26,8,0,1.0,2.64,-1.56,-0.09,0.22,0,1343076.0,True,268,1
7469,7469,24,26,9,0,-1.0,-1.5,-0.09,2.1,3.11,1,1346365.0,True,269,0
7470,7470,24,27,0,1,1.0,-1.59,1.58,1.95,1.31,1,1351508.0,True,270,1
7471,7471,24,27,1,1,1.0,-1.25,1.94,2.82,-1.79,1,1355135.0,True,271,1
7472,7472,24,27,2,0,1.0,0.96,-0.66,0.54,0.7,0,1358474.0,True,272,1
7473,7473,24,27,3,0,-1.0,-0.92,-0.36,2.63,0.12,1,1361596.0,True,273,0
7474,7474,24,27,4,0,-1.0,-0.68,0.66,0.22,-3.03,1,1364408.0,True,274,0
7475,7475,24,27,5,1,-1.0,0.41,0.51,-1.43,-0.09,0,1367166.0,True,275,0
7476,7476,24,27,6,0,-1.0,-2.14,2.13,-0.09,-1.85,1,1369989.0,True,276,0
7477,7477,24,27,7,1,-1.0,0.65,-0.99,0.71,1.09,0,1373570.0,True,277,0
7478,7478,24,27,8,1,1.0,-0.63,-0.48,1.01,0.63,1,1376530.0,True,278,1
7479,7479,24,27,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,1380361.0,True,279,1
7480,7480,24,28,0,0,1.0,-1.17,-0.16,0.73,-1.23,0,1386162.0,True,280,1
7481,7481,24,28,1,1,1.0,3.04,-2.48,1.19,-2.92,1,1389392.0,True,281,1
7482,7482,24,28,2,0,-1.0,0.25,-0.28,0.0,0.23,1,1393052.0,True,282,0
7483,7483,24,28,3,0,1.0,-1.68,-2.6,0.97,-0.54,0,1397145.0,True,283,1
7484,7484,24,28,4,1,1.0,2.41,1.34,-0.79,-1.97,1,1400427.0,True,284,1
7485,7485,24,28,5,0,-1.0,-0.4,-2.53,0.15,-1.67,1,1404206.0,True,285,0
7486,7486,24,28,6,0,1.0,-1.54,1.82,-1.77,1.62,0,1407531.0,True,286,1
7487,7487,24,28,7,1,-1.0,0.56,2.67,-1.89,1.23,0,1410780.0,True,287,0
7488,7488,24,28,8,1,-1.0,-0.82,-1.52,3.0,0.26,0,1414675.0,True,288,0
7489,7489,24,28,9,1,-1.0,-1.22,-1.26,0.18,1.82,0,1417924.0,True,289,0
7490,7490,24,29,0,0,-1.0,0.04,-0.51,0.78,-0.83,1,1423686.0,True,290,0
7491,7491,24,29,1,1,1.0,0.0,-1.02,0.72,-0.41,1,1427236.0,True,291,1
7492,7492,24,29,2,0,1.0,2.06,2.0,-2.67,1.91,0,1430756.0,True,292,1
7493,7493,24,29,3,0,1.0,0.66,0.83,-1.18,1.0,0,1434619.0,True,293,1
7494,7494,24,29,4,1,1.0,-0.86,-0.18,0.92,-0.48,1,1437845.0,True,294,1
7495,7495,24,29,5,0,1.0,0.38,2.11,-1.88,2.38,0,1441244.0,True,295,1
7496,7496,24,29,6,0,1.0,2.03,0.26,0.41,-1.14,0,1444269.0,True,296,1
7497,7497,24,29,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,1447463.0,True,297,1
7498,7498,24,29,8,0,1.0,0.5,0.48,-0.91,-0.26,0,1450533.0,True,298,1
7499,7499,24,29,9,0,1.0,1.11,4.6,-0.31,4.06,0,1453666.0,True,299,1
7500,7500,25,0,0,0,-1.0,-1.59,1.58,1.95,1.31,1,4944407.0,True,0,0
7501,7501,25,0,1,1,1.0,-1.25,1.94,2.82,-1.79,1,4948486.0,True,1,1
7502,7502,25,0,2,0,1.0,0.96,-0.66,0.54,0.7,0,4952896.0,True,2,1
7503,7503,25,0,3,1,1.0,-0.92,-0.36,2.63,0.12,1,4957196.0,True,3,1
7504,7504,25,0,4,1,1.0,-0.68,0.66,0.22,-3.03,1,4962726.0,True,4,1
7505,7505,25,0,5,0,1.0,0.41,0.51,-1.43,-0.09,0,4967036.0,True,5,1
7506,7506,25,0,6,0,-1.0,-2.14,2.13,-0.09,-1.85,1,4970256.0,True,6,0
7507,7507,25,0,7,0,1.0,0.65,-0.99,0.71,1.09,0,4973986.0,True,7,1
7508,7508,25,0,8,1,1.0,-0.63,-0.48,1.01,0.63,1,4977216.0,True,8,1
7509,7509,25,0,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,4980236.0,True,9,1
7510,7510,25,1,0,1,-1.0,0.73,0.28,-0.27,-0.68,0,4987076.0,True,10,0
7511,7511,25,1,1,0,1.0,0.48,-0.95,0.08,-0.55,0,4989916.0,True,11,1
7512,7512,25,1,2,0,1.0,0.53,-0.49,0.01,-1.52,0,4992956.0,True,12,1
7513,7513,25,1,3,1,-1.0,1.25,1.32,-0.02,-1.68,0,4997667.0,True,13,0
7514,7514,25,1,4,0,1.0,-0.66,-0.87,0.05,-0.44,0,5001916.0,True,14,1
7515,7515,25,1,5,0,-1.0,-1.05,1.25,-1.49,-0.72,1,5004586.0,True,15,0
7516,7516,25,1,6,1,-1.0,0.62,-2.16,0.76,0.55,0,5007887.0,True,16,0
7517,7517,25,1,7,0,1.0,3.56,-1.93,4.18,-0.28,0,5012146.0,True,17,1
7518,7518,25,1,8,1,1.0,0.66,1.17,0.43,-0.98,1,5015116.0,True,18,1
7519,7519,25,1,9,1,-1.0,2.0,-0.96,2.23,-2.42,0,5018177.0,True,19,0
7520,7520,25,2,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,5024227.0,True,20,0
7521,7521,25,2,1,0,-1.0,0.74,1.13,0.34,-2.19,1,5027376.0,True,21,0
7522,7522,25,2,2,0,-1.0,1.52,0.61,2.87,-1.36,1,5030197.0,True,22,0
7523,7523,25,2,3,1,1.0,2.2,4.4,2.18,-2.29,1,5032996.0,True,23,1
7524,7524,25,2,4,1,1.0,1.6,-0.94,-0.75,0.3,1,5036406.0,True,24,1
7525,7525,25,2,5,1,1.0,1.26,-0.7,-0.08,1.26,1,5039327.0,True,25,1
7526,7526,25,2,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,5042638.0,True,26,1
7527,7527,25,2,7,1,-1.0,-1.14,-2.08,0.2,2.9,0,5045768.0,True,27,0
7528,7528,25,2,8,1,1.0,0.51,1.11,0.69,-1.08,1,5048907.0,True,28,1
7529,7529,25,2,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,5051748.0,True,29,1
7530,7530,25,3,0,0,-1.0,-3.71,2.19,-0.27,0.24,1,5068038.0,True,30,0
7531,7531,25,3,1,0,-1.0,-0.79,-0.96,-0.3,-0.62,1,5075748.0,True,31,0
7532,7532,25,3,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,5078898.0,True,32,1
7533,7533,25,3,3,1,1.0,1.35,-1.59,-0.58,-1.58,1,5081858.0,True,33,1
7534,7534,25,3,4,1,1.0,0.55,-2.01,1.21,-1.48,1,5085608.0,True,34,1
7535,7535,25,3,5,0,-1.0,-1.09,1.65,-1.41,2.2,1,5089098.0,True,35,0
7536,7536,25,3,6,1,1.0,-1.94,-1.31,1.36,0.14,1,5092447.0,True,36,1
7537,7537,25,3,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,5096088.0,True,37,0
7538,7538,25,3,8,0,1.0,0.85,-2.12,2.4,0.17,0,5099998.0,True,38,1
7539,7539,25,3,9,1,-1.0,-0.44,2.52,-1.7,2.34,0,5103147.0,True,39,0
7540,7540,25,4,0,1,1.0,-1.49,1.49,-1.75,1.42,1,5108698.0,True,40,1
7541,7541,25,4,1,1,1.0,-1.88,0.64,0.01,1.31,1,5111788.0,True,41,1
7542,7542,25,4,2,0,1.0,-0.63,-0.21,0.65,-2.01,0,5114697.0,True,42,1
7543,7543,25,4,3,0,-1.0,-1.66,1.29,-1.33,2.35,1,5117568.0,True,43,0
7544,7544,25,4,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,5120218.0,True,44,1
7545,7545,25,4,5,0,-1.0,-1.22,-1.49,0.33,0.78,1,5123008.0,True,45,0
7546,7546,25,4,6,1,1.0,-0.56,1.2,-1.61,1.66,1,5125467.0,True,46,1
7547,7547,25,4,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,5127757.0,True,47,1
7548,7548,25,4,8,1,1.0,-0.73,0.4,-0.35,2.16,1,5130058.0,True,48,1
7549,7549,25,4,9,0,-1.0,1.46,1.23,1.48,1.84,1,5132488.0,True,49,0
7550,7550,25,5,0,1,-1.0,-1.5,2.35,-0.11,0.2,0,5137057.0,True,50,0
7551,7551,25,5,1,0,-1.0,0.27,0.77,0.12,-0.63,1,5139848.0,True,51,0
7552,7552,25,5,2,1,1.0,1.41,-0.63,-0.34,-1.91,1,5143228.0,True,52,1
7553,7553,25,5,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,5146289.0,True,53,1
7554,7554,25,5,4,1,1.0,0.84,-0.2,1.97,0.57,1,5149189.0,True,54,1
7555,7555,25,5,5,0,-1.0,1.55,-1.31,-2.02,-0.62,1,5152169.0,True,55,0
7556,7556,25,5,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,5155979.0,True,56,1
7557,7557,25,5,7,1,1.0,0.61,0.6,-0.86,-0.91,1,5158959.0,True,57,1
7558,7558,25,5,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,5162328.0,True,58,1
7559,7559,25,5,9,1,1.0,0.21,1.36,1.21,0.81,1,5165159.0,True,59,1
7560,7560,25,6,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,5171059.0,True,60,1
7561,7561,25,6,1,0,-1.0,-1.99,2.69,-0.5,-1.87,1,5173809.0,True,61,0
7562,7562,25,6,2,1,1.0,0.04,0.3,1.31,0.34,1,5176498.0,True,62,1
7563,7563,25,6,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,5179989.0,True,63,1
7564,7564,25,6,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,5183279.0,True,64,1
7565,7565,25,6,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,5186178.0,True,65,1
7566,7566,25,6,6,0,-1.0,0.47,2.01,-0.97,-2.1,1,5189308.0,True,66,0
7567,7567,25,6,7,0,1.0,2.07,0.75,2.97,2.88,0,5192288.0,True,67,1
7568,7568,25,6,8,1,1.0,-0.71,-0.08,1.91,0.49,1,5195549.0,True,68,1
7569,7569,25,6,9,1,1.0,-1.45,-0.68,2.37,-0.53,1,5198638.0,True,69,1
7570,7570,25,7,0,0,1.0,-0.6,-0.16,0.4,-0.25,0,5203369.0,True,70,1
7571,7571,25,7,1,0,-1.0,0.9,0.93,-0.22,1.6,1,5206919.0,True,71,0
7572,7572,25,7,2,0,-1.0,1.01,-1.16,1.28,-2.38,1,5210548.0,True,72,0
7573,7573,25,7,3,1,1.0,0.46,1.46,1.71,-0.83,1,5213158.0,True,73,1
7574,7574,25,7,4,0,-1.0,1.26,1.75,1.6,0.07,1,5216228.0,True,74,0
7575,7575,25,7,5,0,-1.0,2.19,0.94,2.38,-0.87,1,5218949.0,True,75,0
7576,7576,25,7,6,1,1.0,1.08,0.34,0.75,-0.12,1,5221558.0,True,76,1
7577,7577,25,7,7,0,-1.0,0.38,1.0,2.2,-0.92,1,5224488.0,True,77,0
7578,7578,25,7,8,1,-1.0,-1.97,0.86,-1.62,1.46,0,5227149.0,True,78,0
7579,7579,25,7,9,1,-1.0,-0.71,-0.51,0.09,-0.02,0,5233049.0,True,79,0
7580,7580,25,8,0,0,1.0,0.02,-0.11,0.66,2.57,0,5237079.0,True,80,1
7581,7581,25,8,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,5239829.0,True,81,1
7582,7582,25,8,2,1,1.0,-1.98,0.43,1.75,1.15,1,5242520.0,True,82,1
7583,7583,25,8,3,1,1.0,-1.3,2.0,1.86,-1.06,1,5245309.0,True,83,1
7584,7584,25,8,4,0,1.0,0.79,-0.24,2.16,0.99,0,5247969.0,True,84,1
7585,7585,25,8,5,0,1.0,1.45,0.18,-0.69,0.33,0,5253170.0,True,85,1
7586,7586,25,8,6,1,1.0,-0.02,0.27,0.13,0.02,1,5257730.0,True,86,1
7587,7587,25,8,7,0,-1.0,0.56,1.01,-2.39,0.87,1,5260690.0,True,87,0
7588,7588,25,8,8,0,1.0,0.69,1.77,0.79,-0.71,0,5263480.0,True,88,1
7589,7589,25,8,9,0,1.0,1.62,-1.13,-1.7,1.89,0,5266210.0,True,89,1
7590,7590,25,9,0,1,-1.0,1.52,-1.58,-0.18,1.25,0,5270620.0,True,90,0
7591,7591,25,9,1,0,1.0,0.95,-0.05,0.69,-0.24,0,5273620.0,True,91,1
7592,7592,25,9,2,0,1.0,0.34,0.8,-1.56,0.75,0,5276441.0,True,92,1
7593,7593,25,9,3,1,1.0,-2.61,0.89,-0.79,0.11,1,5279100.0,True,93,1
7594,7594,25,9,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,5281840.0,True,94,0
7595,7595,25,9,5,1,1.0,-1.19,0.25,0.65,2.28,1,5284440.0,True,95,1
7596,7596,25,9,6,0,1.0,1.07,-0.62,-0.32,0.37,0,5287060.0,True,96,1
7597,7597,25,9,7,0,1.0,0.75,0.99,-0.66,0.08,0,5289640.0,True,97,1
7598,7598,25,9,8,1,-1.0,-2.31,2.25,-1.23,-1.33,0,5292249.0,True,98,0
7599,7599,25,9,9,1,-1.0,0.37,0.44,-0.14,-1.55,0,5294880.0,True,99,0
7600,7600,25,10,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,5300820.0,True,100,0
7601,7601,25,10,1,1,1.0,2.03,-0.21,2.42,0.46,1,5303540.0,True,101,1
7602,7602,25,10,2,0,-1.0,-4.19,4.34,-1.96,-1.4,1,5306380.0,True,102,0
7603,7603,25,10,3,1,-1.0,2.56,-2.91,2.18,-1.56,0,5309270.0,True,103,0
7604,7604,25,10,4,0,1.0,1.2,-1.28,0.9,0.06,0,5311820.0,True,104,1
7605,7605,25,10,5,0,1.0,-0.15,-1.03,-0.97,0.91,0,5314450.0,True,105,1
7606,7606,25,10,6,0,1.0,-1.03,-0.67,-1.57,-0.06,0,5316821.0,True,106,1
7607,7607,25,10,7,0,-1.0,-2.97,1.0,-3.97,-0.51,1,5319170.0,True,107,0
7608,7608,25,10,8,0,1.0,-0.78,0.48,-2.35,-0.39,0,5321430.0,True,108,1
7609,7609,25,10,9,1,1.0,-2.1,1.03,1.37,1.56,1,5323830.0,True,109,1
7610,7610,25,11,0,0,1.0,1.73,-1.29,0.72,0.4,0,5330670.0,True,110,1
7611,7611,25,11,1,1,-1.0,1.12,-0.6,1.2,1.3,0,5333420.0,True,111,0
7612,7612,25,11,2,1,1.0,-0.78,0.66,-0.57,0.31,1,5335970.0,True,112,1
7613,7613,25,11,3,0,-1.0,-0.34,-2.25,-1.09,3.6,1,5338560.0,True,113,0
7614,7614,25,11,4,0,1.0,0.5,1.98,1.0,0.16,0,5341300.0,True,114,1
7615,7615,25,11,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,5343990.0,True,115,1
7616,7616,25,11,6,0,1.0,0.11,1.07,-0.18,-2.72,0,5346560.0,True,116,1
7617,7617,25,11,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,5348920.0,True,117,1
7618,7618,25,11,8,0,-1.0,-2.14,2.35,-0.63,-2.56,1,5351360.0,True,118,0
7619,7619,25,11,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,5353861.0,True,119,1
7620,7620,25,12,0,0,-1.0,-1.66,-0.82,0.22,0.07,1,5359311.0,True,120,0
7621,7621,25,12,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,5362451.0,True,121,0
7622,7622,25,12,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,5365021.0,True,122,0
7623,7623,25,12,3,0,-1.0,0.23,-1.68,-0.16,-1.37,1,5367391.0,True,123,0
7624,7624,25,12,4,0,1.0,1.16,-0.26,-0.91,-1.48,0,5369481.0,True,124,1
7625,7625,25,12,5,0,1.0,0.14,0.84,-0.67,1.22,0,5371831.0,True,125,1
7626,7626,25,12,6,0,1.0,0.03,1.56,2.06,0.13,0,5373861.0,True,126,1
7627,7627,25,12,7,0,1.0,1.09,-0.1,1.3,3.13,0,5375891.0,True,127,1
7628,7628,25,12,8,1,1.0,-1.8,0.55,4.57,3.1,1,5378321.0,True,128,1
7629,7629,25,12,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,5380391.0,True,129,1
7630,7630,25,13,0,0,1.0,0.21,-0.13,0.29,0.65,0,5455866.0,True,130,1
7631,7631,25,13,1,1,1.0,-1.6,-1.34,2.52,1.47,1,5458926.0,True,131,1
7632,7632,25,13,2,0,1.0,1.27,0.4,-0.5,-1.75,0,5461756.0,True,132,1
7633,7633,25,13,3,0,1.0,1.82,0.74,-1.81,-1.67,0,5464476.0,True,133,1
7634,7634,25,13,4,0,-1.0,0.27,0.2,1.2,1.08,1,5467216.0,True,134,0
7635,7635,25,13,5,0,1.0,0.26,-0.25,0.66,0.25,0,5470026.0,True,135,1
7636,7636,25,13,6,1,1.0,-0.83,-0.14,0.8,0.5,1,5472836.0,True,136,1
7637,7637,25,13,7,0,1.0,0.21,-1.33,0.58,0.87,0,5475836.0,True,137,1
7638,7638,25,13,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,5478686.0,True,138,0
7639,7639,25,13,9,0,1.0,-0.32,-1.38,0.58,0.47,0,5481266.0,True,139,1
7640,7640,25,14,0,1,-1.0,-4.4,1.08,0.7,-2.67,0,5486446.0,True,140,0
7641,7641,25,14,1,0,1.0,-0.08,0.78,-0.86,0.39,0,5489106.0,True,141,1
7642,7642,25,14,2,0,1.0,0.19,2.12,-0.15,-1.44,0,5491716.0,True,142,1
7643,7643,25,14,3,0,-1.0,0.91,0.49,-1.06,-0.59,1,5494386.0,True,143,0
7644,7644,25,14,4,0,1.0,1.24,3.28,-0.98,-0.06,0,5497076.0,True,144,1
7645,7645,25,14,5,1,-1.0,-0.22,0.33,1.4,-1.73,0,5499696.0,True,145,0
7646,7646,25,14,6,0,1.0,0.4,1.65,-0.26,0.64,0,5502336.0,True,146,1
7647,7647,25,14,7,0,-1.0,1.09,-1.63,-1.66,2.16,1,5505166.0,True,147,0
7648,7648,25,14,8,0,1.0,-0.47,2.03,-2.5,0.83,0,5507686.0,True,148,1
7649,7649,25,14,9,0,-1.0,0.84,-2.11,3.43,-0.72,1,5510597.0,True,149,0
7650,7650,25,15,0,0,1.0,0.28,0.39,-1.37,0.23,0,5515626.0,True,150,1
7651,7651,25,15,1,1,1.0,2.15,0.69,1.53,1.6,1,5518356.0,True,151,1
7652,7652,25,15,2,0,1.0,-2.41,-1.66,1.45,-2.21,0,5520756.0,True,152,1
7653,7653,25,15,3,1,1.0,2.21,0.31,0.19,0.97,1,5522947.0,True,153,1
7654,7654,25,15,4,0,1.0,-0.81,1.63,-1.43,0.32,0,5525206.0,True,154,1
7655,7655,25,15,5,1,-1.0,-1.05,-0.79,-0.52,-0.87,0,5527256.0,True,155,0
7656,7656,25,15,6,0,1.0,-0.04,0.48,-1.39,0.8,0,5529526.0,True,156,1
7657,7657,25,15,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,5531767.0,True,157,1
7658,7658,25,15,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,5533977.0,True,158,1
7659,7659,25,15,9,1,1.0,1.3,0.57,-2.09,0.35,1,5535997.0,True,159,1
7660,7660,25,16,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,5540347.0,True,160,0
7661,7661,25,16,1,0,-1.0,3.04,-2.48,1.19,-2.92,1,5542647.0,True,161,0
7662,7662,25,16,2,0,-1.0,0.25,-0.28,0.0,0.23,1,5545146.0,True,162,0
7663,7663,25,16,3,0,1.0,-1.68,-2.6,0.97,-0.54,0,5548007.0,True,163,1
7664,7664,25,16,4,0,-1.0,2.41,1.34,-0.79,-1.97,1,5550318.0,True,164,0
7665,7665,25,16,5,1,1.0,-0.4,-2.53,0.15,-1.67,1,5552768.0,True,165,1
7666,7666,25,16,6,1,-1.0,-1.54,1.82,-1.77,1.62,0,5555628.0,True,166,0
7667,7667,25,16,7,1,-1.0,0.56,2.67,-1.89,1.23,0,5558507.0,True,167,0
7668,7668,25,16,8,0,1.0,-0.82,-1.52,3.0,0.26,0,5560877.0,True,168,1
7669,7669,25,16,9,0,1.0,-1.22,-1.26,0.18,1.82,0,5564368.0,True,169,1
7670,7670,25,17,0,1,1.0,-0.52,-0.84,0.53,1.45,1,5572497.0,True,170,1
7671,7671,25,17,1,0,1.0,-2.14,1.7,1.18,1.53,0,5576318.0,True,171,1
7672,7672,25,17,2,0,1.0,-1.62,-0.19,-1.43,0.49,0,5581208.0,True,172,1
7673,7673,25,17,3,1,1.0,2.06,1.0,-0.18,-1.33,1,5584688.0,True,173,1
7674,7674,25,17,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,5588578.0,True,174,1
7675,7675,25,17,5,1,1.0,-0.61,-1.23,1.03,0.24,1,5592327.0,True,175,1
7676,7676,25,17,6,1,1.0,-0.57,-2.79,0.28,-0.83,1,5596058.0,True,176,1
7677,7677,25,17,7,1,-1.0,-1.87,1.46,1.28,-0.23,0,5599668.0,True,177,0
7678,7678,25,17,8,0,1.0,-2.03,1.09,1.7,0.63,0,5602248.0,True,178,1
7679,7679,25,17,9,1,-1.0,-4.12,3.02,1.47,1.42,0,5605218.0,True,179,0
7680,7680,25,18,0,1,1.0,-0.8,-1.7,1.73,-1.08,1,5611198.0,True,180,1
7681,7681,25,18,1,0,1.0,0.31,0.0,-1.04,-0.45,0,5614148.0,True,181,1
7682,7682,25,18,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,5617098.0,True,182,1
7683,7683,25,18,3,0,-1.0,0.41,-1.61,2.61,-0.51,1,5619908.0,True,183,0
7684,7684,25,18,4,0,-1.0,-0.25,-1.62,0.28,-1.61,1,5622738.0,True,184,0
7685,7685,25,18,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,5625528.0,True,185,1
7686,7686,25,18,6,0,-1.0,-1.08,0.6,0.26,0.68,1,5628147.0,True,186,0
7687,7687,25,18,7,1,1.0,-0.22,0.08,1.71,2.8,1,5630798.0,True,187,1
7688,7688,25,18,8,1,-1.0,2.64,-1.56,-0.09,0.22,0,5633488.0,True,188,0
7689,7689,25,18,9,0,-1.0,-1.5,-0.09,2.1,3.11,1,5636098.0,True,189,0
7690,7690,25,19,0,0,1.0,2.15,1.84,-3.41,0.1,0,5640457.0,True,190,1
7691,7691,25,19,1,0,1.0,1.58,1.31,-2.51,0.64,0,5643097.0,True,191,1
7692,7692,25,19,2,1,-1.0,1.14,1.34,-1.83,0.74,0,5645787.0,True,192,0
7693,7693,25,19,3,0,-1.0,-2.28,-0.03,2.86,-0.76,1,5648238.0,True,193,0
7694,7694,25,19,4,0,-1.0,-0.51,-0.03,0.43,0.35,1,5650538.0,True,194,0
7695,7695,25,19,5,0,-1.0,-1.32,2.15,-1.68,0.31,1,5652558.0,True,195,0
7696,7696,25,19,6,1,-1.0,0.11,-0.46,-0.82,-1.96,0,5654958.0,True,196,0
7697,7697,25,19,7,0,1.0,-0.47,-0.75,1.37,-0.1,0,5657128.0,True,197,1
7698,7698,25,19,8,1,1.0,-1.1,0.11,1.1,-1.09,1,5659238.0,True,198,1
7699,7699,25,19,9,1,-1.0,0.28,-0.48,-0.69,-0.12,0,5661678.0,True,199,0
7700,7700,25,20,0,1,-1.0,-1.53,1.01,-1.36,0.17,0,5665468.0,True,200,0
7701,7701,25,20,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,5667738.0,True,201,1
7702,7702,25,20,2,0,1.0,0.24,-1.27,0.26,-0.08,0,5670048.0,True,202,1
7703,7703,25,20,3,1,1.0,0.64,1.6,-0.53,2.13,1,5672298.0,True,203,1
7704,7704,25,20,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,5674528.0,True,204,1
7705,7705,25,20,5,1,-1.0,-2.7,-0.3,-0.72,2.7,0,5676649.0,True,205,0
7706,7706,25,20,6,0,1.0,-2.77,0.26,-1.07,0.72,0,5679038.0,True,206,1
7707,7707,25,20,7,1,1.0,1.79,-0.57,2.64,-1.95,1,5681898.0,True,207,1
7708,7708,25,20,8,1,-1.0,-2.01,-1.17,-0.1,-0.11,0,5684368.0,True,208,0
7709,7709,25,20,9,0,1.0,-0.59,-3.37,2.32,1.1,0,5686748.0,True,209,1
7710,7710,25,21,0,0,-1.0,-0.29,0.75,0.97,1.57,1,5691148.0,True,210,0
7711,7711,25,21,1,0,1.0,2.41,-2.12,2.5,1.81,0,5693768.0,True,211,1
7712,7712,25,21,2,0,1.0,1.38,-0.4,0.66,-0.09,0,5696208.0,True,212,1
7713,7713,25,21,3,1,1.0,1.18,0.33,2.54,1.73,1,5698728.0,True,213,1
7714,7714,25,21,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,5701289.0,True,214,1
7715,7715,25,21,5,0,-1.0,-1.6,-0.36,-1.29,-0.04,1,5703659.0,True,215,0
7716,7716,25,21,6,0,-1.0,1.71,1.35,1.8,2.44,1,5706249.0,True,216,0
