,state_left,state_right,choice,resultant_state,trial,reward,participant,task,is_training
21726,0,1,0,0,101,1,173,1,False
21727,2,3,3,1,102,2,173,1,False
21728,0,1,1,1,103,3,173,1,False
21729,3,2,3,1,104,-1,173,1,False
21730,0,1,1,1,105,0,173,1,False
21731,1,0,1,1,106,-3,173,1,False
21732,2,3,2,0,107,0,173,1,False
21733,2,3,2,0,108,1,173,1,False
21734,1,0,0,0,109,2,173,1,False
21735,0,1,0,0,110,-3,173,1,False
21736,2,3,3,1,111,-3,173,1,False
21737,2,3,2,0,112,-1,173,1,False
21738,2,3,2,0,113,-1,173,1,False
21739,1,0,0,0,114,-3,173,1,False
21740,3,2,3,1,115,-4,173,1,False
21741,0,1,0,0,116,-3,173,1,False
21742,3,2,2,0,117,-1,173,1,False
21743,2,3,3,1,118,-3,173,1,False
21744,3,2,2,0,119,-1,173,1,False
21745,1,0,1,1,120,0,173,1,False
21746,0,1,1,1,121,-2,173,1,False
21747,2,3,2,0,122,2,173,1,False
21748,3,2,2,0,123,2,173,1,False
21749,3,2,2,0,124,3,173,1,False
21750,3,2,-1,-1,0,0,174,1,True
21751,0,1,1,1,1,5,174,1,True
21752,1,0,0,0,2,-3,174,1,True
21753,1,0,0,0,3,-2,174,1,True
21754,2,3,3,1,4,4,174,1,True
21755,2,3,3,1,5,3,174,1,True
21756,0,1,1,1,6,3,174,1,True
21757,2,3,3,1,7,2,174,1,True
21758,2,3,3,1,8,3,174,1,True
21759,2,3,3,1,9,3,174,1,True
21760,3,2,2,0,10,4,174,1,True
21761,3,2,2,0,11,3,174,1,True
21762,2,3,3,1,12,-3,174,1,True
21763,0,1,1,1,13,-2,174,1,True
21764,2,3,3,1,14,-3,174,1,True
21765,2,3,3,1,15,-4,174,1,True
21766,2,3,3,1,16,-3,174,1,True
21767,0,1,1,1,17,-3,174,1,True
21768,1,0,0,0,18,4,174,1,True
21769,2,3,3,1,19,-1,174,1,True
21770,2,3,3,1,20,-1,174,1,True
21771,3,2,2,0,21,3,174,1,True
21772,0,1,1,1,22,1,174,1,True
21773,2,3,3,1,23,0,174,1,True
21774,2,3,3,1,24,-2,174,1,True
21775,1,0,0,0,25,1,174,1,True
21776,3,2,2,0,26,-2,174,1,True
21777,1,0,0,0,27,-3,174,1,True
21778,3,2,2,0,28,-2,174,1,True
21779,0,1,1,1,29,-2,174,1,True
21780,1,0,0,0,30,-3,174,1,True
21781,1,0,1,1,31,0,174,1,True
21782,2,3,2,0,32,-2,174,1,True
21783,3,2,2,0,33,2,174,1,True
21784,2,3,3,1,34,4,174,1,True
21785,3,2,2,0,35,4,174,1,True
21786,1,0,0,0,36,5,174,1,True
21787,0,1,1,1,37,4,174,1,True
21788,0,1,1,1,38,2,174,1,True
21789,3,2,2,0,39,0,174,1,True
21790,0,1,1,1,40,4,174,1,True
21791,1,0,0,0,41,-1,174,1,True
21792,2,3,3,1,42,4,174,1,True
21793,3,2,2,0,43,3,174,1,True
21794,3,2,2,0,44,4,174,1,True
21795,3,2,2,0,45,3,174,1,True
21796,2,3,3,1,46,1,174,1,True
21797,3,2,2,0,47,4,174,1,True
21798,1,0,0,0,48,4,174,1,True
21799,0,1,1,1,49,1,174,1,True
21800,1,0,0,0,50,1,174,1,True
21801,3,2,2,0,51,0,174,1,True
21802,1,0,0,0,52,3,174,1,True
21803,0,1,1,1,53,0,174,1,True
21804,3,2,2,0,54,2,174,1,True
21805,1,0,0,0,55,4,174,1,True
21806,1,0,0,0,56,5,174,1,True
21807,1,0,0,0,57,5,174,1,True
21808,2,3,3,1,58,0,174,1,True
21809,3,2,2,0,59,3,174,1,True
21810,3,2,2,0,60,3,174,1,True
21811,3,2,2,0,61,4,174,1,True
21812,0,1,1,1,62,-3,174,1,True
21813,0,1,1,1,63,-3,174,1,True
21814,2,3,3,1,64,-4,174,1,True
21815,3,2,2,0,65,1,174,1,True
21816,1,0,0,0,66,1,174,1,True
21817,1,0,0,0,67,3,174,1,True
21818,2,3,3,1,68,-1,174,1,True
21819,0,1,1,1,69,0,174,1,True
21820,0,1,1,1,70,3,174,1,True
21821,0,1,1,1,71,2,174,1,True
21822,0,1,1,1,72,0,174,1,True
21823,1,0,0,0,73,2,174,1,True
21824,3,2,2,0,74,1,174,1,True
21825,1,0,0,0,75,-2,174,1,True
21826,2,3,3,1,76,-2,174,1,True
21827,3,2,2,0,77,0,174,1,True
21828,2,3,3,1,78,-3,174,1,True
21829,1,0,0,0,79,5,174,1,True
21830,1,0,0,0,80,5,174,1,True
21831,1,0,0,0,81,4,174,1,True
21832,0,1,1,1,82,-4,174,1,True
21833,0,1,1,1,83,-1,174,1,True
21834,3,2,2,0,84,3,174,1,True
21835,3,2,2,0,85,4,174,1,True
21836,0,1,1,1,86,4,174,1,True
21837,1,0,0,0,87,3,174,1,True
21838,2,3,-1,-1,88,0,174,1,True
21839,2,3,3,1,89,-3,174,1,True
21840,0,1,1,1,90,-2,174,1,True
21841,3,2,2,0,91,1,174,1,True
21842,3,2,2,0,92,1,174,1,True
21843,3,2,2,0,93,0,174,1,True
21844,2,3,3,1,94,0,174,1,True
21845,2,3,3,1,95,2,174,1,True
21846,1,0,0,0,96,2,174,1,True
21847,1,0,0,0,97,1,174,1,True
21848,2,3,3,1,98,-1,174,1,True
21849,1,0,0,0,99,0,174,1,True
21850,2,3,3,1,100,1,174,1,True
21851,3,2,2,0,101,0,174,1,True
21852,3,2,2,0,102,0,174,1,True
21853,0,1,1,1,103,2,174,1,True
21854,3,2,2,0,104,1,174,1,True
21855,0,1,1,1,105,2,174,1,True
21856,2,3,3,1,106,4,174,1,True
21857,1,0,0,0,107,-1,174,1,True
21858,0,1,1,1,108,2,174,1,True
21859,2,3,3,1,109,0,174,1,True
21860,2,3,3,1,110,-3,174,1,True
21861,0,1,1,1,111,-2,174,1,True
21862,0,1,1,1,112,-3,174,1,True
21863,3,2,2,0,113,-2,174,1,True
21864,2,3,2,0,114,-2,174,1,True
21865,3,2,2,0,115,-4,174,1,True
21866,0,1,1,1,116,1,174,1,True
21867,1,0,0,0,117,-2,174,1,True
21868,2,3,2,0,118,-4,174,1,True
21869,3,2,2,0,119,-4,174,1,True
21870,2,3,2,0,120,-1,174,1,True
21871,2,3,3,1,121,-3,174,1,True
21872,3,2,2,0,122,-3,174,1,True
21873,3,2,2,0,123,-2,174,1,True
21874,3,2,2,0,124,-2,174,1,True
21875,1,0,0,0,0,3,175,1,True
21876,2,3,3,1,1,-3,175,1,True
21877,2,3,2,0,2,4,175,1,True
21878,0,1,-1,-1,3,0,175,1,True
21879,3,2,2,0,4,5,175,1,True
21880,0,1,1,1,5,-2,175,1,True
21881,2,3,2,0,6,5,175,1,True
21882,1,0,0,0,7,3,175,1,True
21883,0,1,0,0,8,3,175,1,True
21884,1,0,0,0,9,2,175,1,True
21885,2,3,3,1,10,0,175,1,True
21886,2,3,3,1,11,-2,175,1,True
21887,1,0,1,1,12,-3,175,1,True
21888,2,3,2,0,13,-2,175,1,True
21889,0,1,1,1,14,-3,175,1,True
21890,0,1,0,0,15,-2,175,1,True
21891,0,1,1,1,16,-3,175,1,True
21892,2,3,2,0,17,-3,175,1,True
21893,3,2,2,0,18,-1,175,1,True
21894,2,3,2,0,19,1,175,1,True
21895,3,2,2,0,20,1,175,1,True
21896,1,0,0,0,21,-3,175,1,True
21897,3,2,3,1,22,-4,175,1,True
21898,1,0,0,0,23,-1,175,1,True
21899,2,3,-1,-1,24,0,175,1,True
21900,0,1,-1,-1,25,0,175,1,True
21901,2,3,-1,-1,26,0,175,1,True
21902,1,0,-1,-1,27,0,175,1,True
21903,2,3,-1,-1,28,0,175,1,True
21904,0,1,-1,-1,29,0,175,1,True
21905,2,3,-1,-1,30,0,175,1,True
21906,2,3,-1,-1,31,0,175,1,True
21907,3,2,-1,-1,32,0,175,1,True
21908,0,1,1,1,33,2,175,1,True
21909,1,0,-1,-1,34,0,175,1,True
21910,0,1,1,1,35,5,175,1,True
21911,2,3,3,1,36,1,175,1,True
21912,0,1,1,1,37,4,175,1,True
21913,1,0,0,0,38,-3,175,1,True
21914,1,0,0,0,39,-3,175,1,True
21915,2,3,-1,-1,40,0,175,1,True
21916,0,1,1,1,41,-1,175,1,True
21917,2,3,3,1,42,-2,175,1,True
21918,3,2,2,0,43,0,175,1,True
21919,0,1,1,1,44,-2,175,1,True
21920,2,3,-1,-1,45,0,175,1,True
21921,1,0,0,0,46,0,175,1,True
21922,3,2,2,0,47,0,175,1,True
21923,1,0,0,0,48,0,175,1,True
21924,1,0,0,0,49,0,175,1,True
21925,3,2,-1,-1,50,0,175,1,True
21926,2,3,3,1,51,0,175,1,True
21927,3,2,-1,-1,52,0,175,1,True
21928,2,3,3,1,53,0,175,1,True
21929,1,0,0,0,54,0,175,1,True
21930,2,3,3,1,55,0,175,1,True
21931,1,0,0,0,56,0,175,1,True
21932,3,2,2,0,57,0,175,1,True
21933,0,1,1,1,58,0,175,1,True
21934,3,2,2,0,59,0,175,1,True
21935,0,1,1,1,60,0,175,1,True
21936,1,0,0,0,61,0,175,1,True
21937,2,3,3,1,62,0,175,1,True
21938,2,3,3,1,63,0,175,1,True
21939,0,1,1,1,64,0,175,1,True
21940,2,3,3,1,65,0,175,1,True
21941,2,3,3,1,66,0,175,1,True
21942,2,3,3,1,67,0,175,1,True
21943,0,1,1,1,68,0,175,1,True
21944,0,1,1,1,69,0,175,1,True
21945,2,3,3,1,70,0,175,1,True
21946,3,2,2,0,71,0,175,1,True
21947,3,2,2,0,72,0,175,1,True
21948,2,3,3,1,73,0,175,1,True
21949,2,3,3,1,74,0,175,1,True
21950,2,3,3,1,75,0,175,1,True
21951,0,1,1,1,76,0,175,1,True
21952,1,0,0,0,77,0,175,1,True
21953,0,1,1,1,78,0,175,1,True
21954,2,3,3,1,79,0,175,1,True
21955,2,3,3,1,80,0,175,1,True
21956,1,0,0,0,81,0,175,1,True
21957,2,3,3,1,82,0,175,1,True
21958,1,0,0,0,83,0,175,1,True
21959,3,2,-1,-1,84,0,175,1,True
21960,1,0,0,0,85,0,175,1,True
21961,2,3,3,1,86,0,175,1,True
21962,1,0,-1,-1,87,0,175,1,True
21963,3,2,2,0,88,0,175,1,True
21964,3,2,2,0,89,0,175,1,True
21965,0,1,1,1,90,0,175,1,True
21966,3,2,2,0,91,0,175,1,True
21967,3,2,2,0,92,0,175,1,True
21968,2,3,3,1,93,0,175,1,True
21969,3,2,2,0,94,0,175,1,True
21970,0,1,1,1,95,0,175,1,True
21971,0,1,-1,-1,96,0,175,1,True
21972,1,0,0,0,97,0,175,1,True
21973,1,0,0,0,98,0,175,1,True
21974,3,2,2,0,99,0,175,1,True
21975,1,0,-1,-1,100,0,175,1,True
21976,1,0,-1,-1,101,0,175,1,True
21977,2,3,3,1,102,0,175,1,True
21978,2,3,3,1,103,0,175,1,True
21979,0,1,-1,-1,104,0,175,1,True
21980,2,3,-1,-1,105,0,175,1,True
21981,0,1,1,1,106,0,175,1,True
21982,1,0,0,0,107,0,175,1,True
21983,1,0,0,0,108,0,175,1,True
21984,0,1,-1,-1,109,0,175,1,True
21985,0,1,-1,-1,110,0,175,1,True
21986,1,0,-1,-1,111,0,175,1,True
21987,0,1,1,1,112,0,175,1,True
21988,3,2,2,0,113,0,175,1,True
21989,0,1,-1,-1,114,0,175,1,True
21990,2,3,3,1,115,0,175,1,True
21991,2,3,3,1,116,0,175,1,True
21992,2,3,3,1,117,0,175,1,True
21993,1,0,0,0,118,0,175,1,True
21994,2,3,-1,-1,119,0,175,1,True
21995,0,1,1,1,120,0,175,1,True
21996,3,2,2,0,121,0,175,1,True
21997,2,3,3,1,122,0,175,1,True
21998,3,2,2,0,123,0,175,1,True
21999,2,3,3,1,124,0,175,1,True
22000,0,1,-1,-1,0,0,176,1,True
22001,2,3,2,0,1,3,176,1,True
22002,0,1,0,0,2,4,176,1,True
22003,1,0,0,0,3,4,176,1,True
22004,1,0,0,0,4,5,176,1,True
22005,0,1,0,0,5,5,176,1,True
22006,0,1,0,0,6,5,176,1,True
22007,2,3,3,1,7,4,176,1,True
22008,1,0,1,1,8,1,176,1,True
22009,0,1,1,1,9,-1,176,1,True
22010,1,0,0,0,10,2,176,1,True
22011,3,2,3,1,11,-1,176,1,True
22012,3,2,2,0,12,0,176,1,True
22013,2,3,2,0,13,-4,176,1,True
22014,0,1,1,1,14,-1,176,1,True
22015,2,3,3,1,15,-2,176,1,True
22016,1,0,0,0,16,-2,176,1,True
22017,1,0,1,1,17,-1,176,1,True
22018,0,1,1,1,18,-3,176,1,True
22019,1,0,0,0,19,-4,176,1,True
22020,3,2,2,0,20,-3,176,1,True
22021,1,0,1,1,21,1,176,1,True
22022,3,2,2,0,22,-3,176,1,True
22023,0,1,0,0,23,-3,176,1,True
22024,2,3,3,1,24,-4,176,1,True
22025,0,1,0,0,25,3,176,1,True
22026,3,2,2,0,26,2,176,1,True
22027,1,0,0,0,27,0,176,1,True
22028,2,3,3,1,28,-3,176,1,True
22029,1,0,0,0,29,2,176,1,True
22030,2,3,2,0,30,2,176,1,True
22031,0,1,0,0,31,2,176,1,True
22032,1,0,0,0,32,2,176,1,True
22033,1,0,0,0,33,1,176,1,True
22034,2,3,2,0,34,4,176,1,True
22035,0,1,0,0,35,4,176,1,True
22036,2,3,2,0,36,5,176,1,True
22037,0,1,0,0,37,4,176,1,True
22038,2,3,2,0,38,5,176,1,True
22039,0,1,0,0,39,4,176,1,True
22040,0,1,0,0,40,5,176,1,True
22041,1,0,0,0,41,4,176,1,True
22042,2,3,2,0,42,1,176,1,True
22043,1,0,0,0,43,0,176,1,True
22044,3,2,2,0,44,-1,176,1,True
22045,3,2,3,1,45,4,176,1,True
22046,0,1,1,1,46,2,176,1,True
22047,0,1,1,1,47,-1,176,1,True
22048,3,2,2,0,48,4,176,1,True
22049,3,2,2,0,49,3,176,1,True
22050,1,0,0,0,50,3,176,1,True
22051,3,2,2,0,51,3,176,1,True
22052,3,2,2,0,52,4,176,1,True
22053,2,3,2,0,53,3,176,1,True
22054,3,2,2,0,54,4,176,1,True
22055,1,0,0,0,55,4,176,1,True
22056,0,1,0,0,56,2,176,1,True
22057,3,2,2,0,57,-4,176,1,True
22058,3,2,3,1,58,1,176,1,True
22059,1,0,1,1,59,2,176,1,True
22060,0,1,1,1,60,-1,176,1,True
22061,3,2,2,0,61,5,176,1,True
22062,1,0,0,0,62,4,176,1,True
22063,2,3,2,0,63,3,176,1,True
22064,2,3,2,0,64,2,176,1,True
22065,3,2,2,0,65,-2,176,1,True
22066,1,0,1,1,66,2,176,1,True
22067,2,3,3,1,67,0,176,1,True
22068,1,0,0,0,68,-2,176,1,True
22069,2,3,3,1,69,-2,176,1,True
22070,3,2,2,0,70,1,176,1,True
22071,0,1,0,0,71,2,176,1,True
22072,0,1,0,0,72,2,176,1,True
22073,0,1,0,0,73,1,176,1,True
22074,0,1,0,0,74,0,176,1,True
22075,0,1,0,0,75,2,176,1,True
22076,0,1,0,0,76,2,176,1,True
22077,1,0,0,0,77,2,176,1,True
22078,1,0,0,0,78,1,176,1,True
22079,3,2,2,0,79,2,176,1,True
22080,2,3,2,0,80,1,176,1,True
22081,1,0,-1,-1,81,0,176,1,True
22082,2,3,2,0,82,5,176,1,True
22083,0,1,-1,-1,83,0,176,1,True
22084,0,1,-1,-1,84,0,176,1,True
22085,2,3,2,0,85,0,176,1,True
22086,3,2,-1,-1,86,0,176,1,True
22087,3,2,-1,-1,87,0,176,1,True
22088,1,0,0,0,88,5,176,1,True
22089,0,1,0,0,89,4,176,1,True
22090,3,2,2,0,90,1,176,1,True
22091,0,1,0,0,91,2,176,1,True
22092,2,3,2,0,92,0,176,1,True
22093,3,2,2,0,93,2,176,1,True
22094,2,3,2,0,94,2,176,1,True
22095,0,1,0,0,95,4,176,1,True
22096,2,3,2,0,96,4,176,1,True
22097,1,0,0,0,97,4,176,1,True
22098,0,1,0,0,98,4,176,1,True
22099,3,2,2,0,99,5,176,1,True
22100,2,3,2,0,100,3,176,1,True
22101,1,0,0,0,101,4,176,1,True
22102,3,2,2,0,102,3,176,1,True
22103,1,0,0,0,103,5,176,1,True
22104,2,3,-1,-1,104,0,176,1,True
22105,3,2,-1,-1,105,0,176,1,True
22106,2,3,-1,-1,106,0,176,1,True
22107,1,0,-1,-1,107,0,176,1,True
22108,0,1,-1,-1,108,0,176,1,True
22109,0,1,-1,-1,109,0,176,1,True
22110,1,0,-1,-1,110,0,176,1,True
22111,1,0,-1,-1,111,0,176,1,True
22112,2,3,2,0,112,-1,176,1,True
22113,3,2,2,0,113,-2,176,1,True
22114,1,0,0,0,114,-4,176,1,True
22115,3,2,-1,-1,115,0,176,1,True
22116,1,0,1,1,116,-1,176,1,True
22117,3,2,3,1,117,1,176,1,True
22118,0,1,0,0,118,0,176,1,True
22119,3,2,3,1,119,4,176,1,True
22120,0,1,1,1,120,5,176,1,True
22121,2,3,3,1,121,4,176,1,True
22122,2,3,3,1,122,3,176,1,True
22123,3,2,3,1,123,0,176,1,True
22124,0,1,0,0,124,0,176,1,True
22125,1,0,-1,-1,0,0,177,1,True
22126,0,1,1,1,1,-3,177,1,True
22127,0,1,0,0,2,3,177,1,True
22128,1,0,0,0,3,4,177,1,True
22129,0,1,0,0,4,3,177,1,True
22130,1,0,0,0,5,2,177,1,True
22131,1,0,1,1,6,1,177,1,True
22132,2,3,2,0,7,5,177,1,True
22133,0,1,1,1,8,4,177,1,True
22134,1,0,1,1,9,4,177,1,True
22135,0,1,1,1,10,4,177,1,True
22136,0,1,0,0,11,5,177,1,True
22137,2,3,-1,-1,12,0,177,1,True
22138,1,0,0,0,13,3,177,1,True
22139,1,0,1,1,14,5,177,1,True
22140,0,1,1,1,15,3,177,1,True
22141,3,2,3,1,16,3,177,1,True
22142,2,3,3,1,17,4,177,1,True
22143,3,2,3,1,18,3,177,1,True
22144,1,0,0,0,19,-2,177,1,True
22145,0,1,0,0,20,-4,177,1,True
22146,0,1,1,1,21,4,177,1,True
22147,0,1,1,1,22,3,177,1,True
22148,1,0,1,1,23,5,177,1,True
22149,3,2,2,0,24,-1,177,1,True
22150,1,0,1,1,25,3,177,1,True
22151,0,1,1,1,26,3,177,1,True
22152,3,2,3,1,27,0,177,1,True
22153,2,3,3,1,28,5,177,1,True
22154,3,2,3,1,29,3,177,1,True
22155,1,0,0,0,30,-1,177,1,True
22156,2,3,3,1,31,2,177,1,True
22157,0,1,1,1,32,5,177,1,True
22158,0,1,1,1,33,3,177,1,True
22159,3,2,3,1,34,5,177,1,True
22160,2,3,3,1,35,4,177,1,True
22161,2,3,3,1,36,5,177,1,True
22162,1,0,1,1,37,2,177,1,True
22163,0,1,1,1,38,-1,177,1,True
22164,2,3,3,1,39,-2,177,1,True
22165,0,1,0,0,40,5,177,1,True
22166,0,1,0,0,41,3,177,1,True
22167,2,3,3,1,42,3,177,1,True
22168,1,0,0,0,43,4,177,1,True
22169,1,0,0,0,44,3,177,1,True
22170,2,3,2,0,45,4,177,1,True
22171,1,0,0,0,46,3,177,1,True
22172,2,3,2,0,47,3,177,1,True
22173,3,2,2,0,48,0,177,1,True
22174,2,3,2,0,49,2,177,1,True
22175,1,0,1,1,50,-3,177,1,True
22176,0,1,0,0,51,-1,177,1,True
22177,0,1,1,1,52,0,177,1,True
22178,2,3,2,0,53,-3,177,1,True
22179,1,0,1,1,54,-1,177,1,True
22180,3,2,3,1,55,1,177,1,True
22181,0,1,1,1,56,-2,177,1,True
22182,2,3,2,0,57,2,177,1,True
22183,2,3,3,1,58,-1,177,1,True
22184,3,2,3,1,59,2,177,1,True
22185,1,0,1,1,60,1,177,1,True
22186,3,2,2,0,61,4,177,1,True
22187,2,3,2,0,62,1,177,1,True
22188,0,1,1,1,63,0,177,1,True
22189,0,1,0,0,64,2,177,1,True
22190,3,2,2,0,65,3,177,1,True
22191,3,2,2,0,66,0,177,1,True
22192,3,2,3,1,67,-1,177,1,True
22193,2,3,2,0,68,4,177,1,True
22194,3,2,2,0,69,2,177,1,True
22195,3,2,2,0,70,0,177,1,True
22196,0,1,1,1,71,-2,177,1,True
22197,2,3,2,0,72,1,177,1,True
22198,1,0,1,1,73,-2,177,1,True
22199,3,2,2,0,74,1,177,1,True
22200,3,2,2,0,75,1,177,1,True
22201,2,3,2,0,76,-1,177,1,True
22202,0,1,1,1,77,3,177,1,True
22203,1,0,1,1,78,5,177,1,True
22204,1,0,1,1,79,5,177,1,True
22205,3,2,2,0,80,1,177,1,True
22206,2,3,2,0,81,-2,177,1,True
22207,1,0,1,1,82,3,177,1,True
22208,0,1,1,1,83,1,177,1,True
22209,2,3,2,0,84,-3,177,1,True
22210,1,0,1,1,85,3,177,1,True
22211,0,1,1,1,86,4,177,1,True
22212,3,2,2,0,87,-2,177,1,True
22213,1,0,1,1,88,3,177,1,True
22214,2,3,2,0,89,-4,177,1,True
22215,0,1,1,1,90,1,177,1,True
22216,0,1,1,1,91,2,177,1,True
22217,3,2,2,0,92,-4,177,1,True
22218,1,0,1,1,93,3,177,1,True
22219,1,0,1,1,94,1,177,1,True
22220,3,2,2,0,95,-3,177,1,True
22221,2,3,2,0,96,-3,177,1,True
22222,3,2,3,1,97,4,177,1,True
22223,0,1,1,1,98,4,177,1,True
22224,1,0,1,1,99,5,177,1,True
22225,2,3,3,1,100,3,177,1,True
22226,1,0,0,0,101,-2,177,1,True
22227,0,1,1,1,102,4,177,1,True
22228,1,0,1,1,103,4,177,1,True
22229,1,0,1,1,104,4,177,1,True
22230,0,1,1,1,105,4,177,1,True
22231,0,1,1,1,106,5,177,1,True
22232,0,1,1,1,107,3,177,1,True
22233,0,1,1,1,108,4,177,1,True
22234,2,3,3,1,109,2,177,1,True
22235,1,0,1,1,110,3,177,1,True
22236,0,1,1,1,111,2,177,1,True
22237,0,1,1,1,112,-1,177,1,True
22238,0,1,0,0,113,1,177,1,True
22239,3,2,2,0,114,-1,177,1,True
22240,2,3,2,0,115,0,177,1,True
22241,2,3,2,0,116,-1,177,1,True
22242,3,2,2,0,117,0,177,1,True
22243,0,1,1,1,118,1,177,1,True
22244,2,3,2,0,119,0,177,1,True
22245,1,0,1,1,120,-3,177,1,True
22246,2,3,2,0,121,3,177,1,True
22247,1,0,0,0,122,2,177,1,True
22248,1,0,0,0,123,3,177,1,True
22249,0,1,0,0,124,5,177,1,True
22250,2,3,-1,-1,0,0,178,1,True
22251,1,0,0,0,1,-1,178,1,True
22252,2,3,2,0,2,-3,178,1,True
22253,1,0,-1,-1,3,0,178,1,True
22254,2,3,3,1,4,1,178,1,True
22255,0,1,1,1,5,0,178,1,True
22256,1,0,-1,-1,6,0,178,1,True
22257,1,0,1,1,7,-3,178,1,True
22258,0,1,0,0,8,-3,178,1,True
22259,1,0,0,0,9,0,178,1,True
22260,2,3,2,0,10,-2,178,1,True
22261,1,0,0,0,11,-2,178,1,True
22262,0,1,-1,-1,12,0,178,1,True
22263,0,1,-1,-1,13,0,178,1,True
22264,2,3,2,0,14,-1,178,1,True
22265,2,3,3,1,15,2,178,1,True
22266,2,3,3,1,16,3,178,1,True
22267,3,2,3,1,17,5,178,1,True
22268,0,1,1,1,18,4,178,1,True
22269,3,2,3,1,19,3,178,1,True
22270,2,3,3,1,20,3,178,1,True
22271,1,0,1,1,21,2,178,1,True
22272,3,2,3,1,22,0,178,1,True
22273,1,0,1,1,23,4,178,1,True
22274,0,1,1,1,24,3,178,1,True
22275,2,3,3,1,25,1,178,1,True
22276,2,3,3,1,26,-1,178,1,True
22277,0,1,0,0,27,2,178,1,True
22278,0,1,0,0,28,3,178,1,True
22279,2,3,2,0,29,4,178,1,True
22280,1,0,0,0,30,5,178,1,True
22281,0,1,0,0,31,4,178,1,True
22282,0,1,0,0,32,4,178,1,True
22283,2,3,2,0,33,4,178,1,True
22284,3,2,2,0,34,4,178,1,True
22285,3,2,2,0,35,0,178,1,True
22286,3,2,3,1,36,-1,178,1,True
22287,3,2,2,0,37,0,178,1,True
22288,2,3,2,0,38,-2,178,1,True
22289,3,2,3,1,39,0,178,1,True
22290,3,2,3,1,40,0,178,1,True
22291,3,2,3,1,41,-2,178,1,True
22292,1,0,-1,-1,42,0,178,1,True
22293,1,0,0,0,43,0,178,1,True
22294,2,3,2,0,44,4,178,1,True
22295,0,1,1,1,45,0,178,1,True
22296,2,3,2,0,46,3,178,1,True
22297,1,0,0,0,47,4,178,1,True
22298,3,2,2,0,48,2,178,1,True
22299,2,3,2,0,49,1,178,1,True
22300,3,2,2,0,50,1,178,1,True
22301,2,3,2,0,51,1,178,1,True
22302,2,3,2,0,52,4,178,1,True
22303,2,3,2,0,53,0,178,1,True
22304,0,1,1,1,54,3,178,1,True
22305,2,3,3,1,55,2,178,1,True
22306,2,3,3,1,56,5,178,1,True
22307,1,0,0,0,57,4,178,1,True
22308,0,1,0,0,58,3,178,1,True
22309,0,1,0,0,59,0,178,1,True
22310,2,3,2,0,60,-1,178,1,True
22311,3,2,2,0,61,0,178,1,True
22312,2,3,3,1,62,1,178,1,True
22313,1,0,1,1,63,0,178,1,True
22314,1,0,0,0,64,-2,178,1,True
22315,3,2,3,1,65,-2,178,1,True
22316,1,0,0,0,66,-4,178,1,True
22317,3,2,2,0,67,-4,178,1,True
22318,2,3,3,1,68,-2,178,1,True
22319,2,3,3,1,69,-3,178,1,True
22320,2,3,2,0,70,-1,178,1,True
22321,2,3,2,0,71,-3,178,1,True
22322,0,1,0,0,72,0,178,1,True
22323,2,3,2,0,73,-2,178,1,True
22324,2,3,3,1,74,-3,178,1,True
22325,3,2,3,1,75,-3,178,1,True
22326,2,3,2,0,76,0,178,1,True
22327,0,1,-1,-1,77,0,178,1,True
22328,2,3,2,0,78,0,178,1,True
22329,1,0,-1,-1,79,0,178,1,True
22330,1,0,-1,-1,80,0,178,1,True
22331,3,2,2,0,81,-1,178,1,True
22332,0,1,0,0,82,3,178,1,True
22333,3,2,2,0,83,4,178,1,True
22334,0,1,0,0,84,2,178,1,True
22335,2,3,2,0,85,1,178,1,True
22336,1,0,0,0,86,4,178,1,True
22337,3,2,2,0,87,2,178,1,True
22338,0,1,0,0,88,0,178,1,True
22339,2,3,2,0,89,0,178,1,True
22340,0,1,0,0,90,0,178,1,True
22341,1,0,0,0,91,1,178,1,True
22342,0,1,0,0,92,1,178,1,True
22343,1,0,0,0,93,2,178,1,True
22344,0,1,0,0,94,4,178,1,True
22345,1,0,0,0,95,5,178,1,True
22346,3,2,2,0,96,4,178,1,True
22347,1,0,0,0,97,3,178,1,True
22348,0,1,0,0,98,0,178,1,True
22349,3,2,3,1,99,5,178,1,True
22350,3,2,3,1,100,5,178,1,True
22351,3,2,3,1,101,0,178,1,True
22352,0,1,0,0,102,5,178,1,True
22353,1,0,1,1,103,0,178,1,True
22354,0,1,1,1,104,4,178,1,True
22355,2,3,2,0,105,4,178,1,True
22356,1,0,0,0,106,4,178,1,True
22357,1,0,0,0,107,2,178,1,True
22358,3,2,2,0,108,3,178,1,True
22359,3,2,2,0,109,4,178,1,True
22360,1,0,0,0,110,5,178,1,True
22361,2,3,2,0,111,4,178,1,True
22362,2,3,2,0,112,2,178,1,True
22363,2,3,2,0,113,3,178,1,True
22364,3,2,3,1,114,3,178,1,True
22365,2,3,3,1,115,0,178,1,True
22366,1,0,1,1,116,4,178,1,True
22367,3,2,3,1,117,4,178,1,True
22368,0,1,0,0,118,-2,178,1,True
22369,0,1,0,0,119,-1,178,1,True
22370,1,0,1,1,120,-2,178,1,True
22371,2,3,2,0,121,0,178,1,True
22372,2,3,2,0,122,3,178,1,True
22373,0,1,0,0,123,1,178,1,True
22374,2,3,2,0,124,2,178,1,True
22375,3,2,3,1,0,-2,179,1,True
22376,0,1,1,1,1,0,179,1,True
22377,3,2,2,0,2,0,179,1,True
