,Unnamed: 0,participant,task,trial,choice,reward,RT,mu0,mu1,is_training
7570,7570,37,17,0,0,-16,840,-16,-12,True
7571,7571,37,17,1,1,-12,386,-16,-12,True
7572,7572,37,17,2,1,-12,453,-16,-12,True
7573,7573,37,17,3,0,-17,358,-16,-12,True
7574,7574,37,17,4,1,-12,375,-16,-12,True
7575,7575,37,17,5,1,-12,330,-16,-12,True
7576,7576,37,17,6,1,-13,361,-16,-12,True
7577,7577,37,17,7,1,-14,354,-16,-12,True
7578,7578,37,17,8,1,-13,369,-16,-12,True
7579,7579,37,17,9,1,-11,346,-16,-12,True
7580,7580,37,18,0,0,-18,810,-17,5,True
7581,7581,37,18,1,1,6,392,-17,5,True
7582,7582,37,18,2,1,4,350,-17,5,True
7583,7583,37,18,3,1,4,313,-17,5,True
7584,7584,37,18,4,1,5,313,-17,5,True
7585,7585,37,18,5,1,5,329,-17,5,True
7586,7586,37,18,6,1,4,335,-17,5,True
7587,7587,37,18,7,1,2,376,-17,5,True
7588,7588,37,18,8,1,5,375,-17,5,True
7589,7589,37,18,9,1,4,377,-17,5,True
7590,7590,37,19,0,1,-13,918,2,-14,True
7591,7591,37,19,1,0,2,329,2,-14,True
7592,7592,37,19,2,0,0,352,2,-14,True
7593,7593,37,19,3,0,1,322,2,-14,True
7594,7594,37,19,4,0,0,338,2,-14,True
7595,7595,37,19,5,0,2,344,2,-14,True
7596,7596,37,19,6,0,2,338,2,-14,True
7597,7597,37,19,7,0,2,323,2,-14,True
7598,7598,37,19,8,0,2,359,2,-14,True
7599,7599,37,19,9,0,4,359,2,-14,True
7600,7600,38,0,0,0,-4,1432,-3,-9,False
7601,7601,38,0,1,1,-10,1088,-3,-9,False
7602,7602,38,0,2,0,-3,895,-3,-9,False
7603,7603,38,0,3,1,-10,1873,-3,-9,False
7604,7604,38,0,4,0,-4,575,-3,-9,False
7605,7605,38,0,5,0,-1,967,-3,-9,False
7606,7606,38,0,6,0,-4,703,-3,-9,False
7607,7607,38,0,7,1,-9,991,-3,-9,False
7608,7608,38,0,8,0,-3,659,-3,-9,False
7609,7609,38,0,9,0,-3,703,-3,-9,False
7610,7610,38,1,0,1,1,1328,-3,1,False
7611,7611,38,1,1,0,-3,782,-3,1,False
7612,7612,38,1,2,1,0,611,-3,1,False
7613,7613,38,1,3,1,0,735,-3,1,False
7614,7614,38,1,4,0,-3,735,-3,1,False
7615,7615,38,1,5,1,2,619,-3,1,False
7616,7616,38,1,6,1,2,656,-3,1,False
7617,7617,38,1,7,1,1,671,-3,1,False
7618,7618,38,1,8,1,0,671,-3,1,False
7619,7619,38,1,9,1,1,543,-3,1,False
7620,7620,38,2,0,1,13,879,-16,13,False
7621,7621,38,2,1,1,14,675,-16,13,False
7622,7622,38,2,2,1,13,559,-16,13,False
7623,7623,38,2,3,1,13,607,-16,13,False
7624,7624,38,2,4,1,12,638,-16,13,False
7625,7625,38,2,5,1,14,547,-16,13,False
7626,7626,38,2,6,1,13,607,-16,13,False
7627,7627,38,2,7,1,12,591,-16,13,False
7628,7628,38,2,8,1,13,527,-16,13,False
7629,7629,38,2,9,1,12,527,-16,13,False
7630,7630,38,3,0,0,-7,752,-7,-2,False
7631,7631,38,3,1,1,-3,638,-7,-2,False
7632,7632,38,3,2,1,-3,687,-7,-2,False
7633,7633,38,3,3,0,-8,703,-7,-2,False
7634,7634,38,3,4,1,-2,591,-7,-2,False
7635,7635,38,3,5,1,-3,499,-7,-2,False
7636,7636,38,3,6,1,-2,495,-7,-2,False
7637,7637,38,3,7,1,-1,511,-7,-2,False
7638,7638,38,3,8,1,-3,575,-7,-2,False
7639,7639,38,3,9,1,-1,511,-7,-2,False
7640,7640,38,4,0,1,4,656,7,3,False
7641,7641,38,4,1,0,6,606,7,3,False
7642,7642,38,4,2,0,6,591,7,3,False
7643,7643,38,4,3,0,6,606,7,3,False
7644,7644,38,4,4,1,1,511,7,3,False
7645,7645,38,4,5,0,5,495,7,3,False
7646,7646,38,4,6,0,7,623,7,3,False
7647,7647,38,4,7,0,7,527,7,3,False
7648,7648,38,4,8,0,4,531,7,3,False
7649,7649,38,4,9,0,9,525,7,3,False
7650,7650,38,5,0,0,-19,864,-18,7,False
7651,7651,38,5,1,1,8,607,-18,7,False
7652,7652,38,5,2,1,7,543,-18,7,False
7653,7653,38,5,3,1,5,543,-18,7,False
7654,7654,38,5,4,1,9,1102,-18,7,False
7655,7655,38,5,5,1,8,511,-18,7,False
7656,7656,38,5,6,1,6,523,-18,7,False
7657,7657,38,5,7,1,7,560,-18,7,False
7658,7658,38,5,8,1,8,542,-18,7,False
7659,7659,38,5,9,1,8,555,-18,7,False
7660,7660,38,6,0,1,-2,660,3,-2,False
7661,7661,38,6,1,0,2,735,3,-2,False
7662,7662,38,6,2,0,3,511,3,-2,False
7663,7663,38,6,3,0,2,495,3,-2,False
7664,7664,38,6,4,0,5,511,3,-2,False
7665,7665,38,6,5,0,3,479,3,-2,False
7666,7666,38,6,6,0,3,515,3,-2,False
7667,7667,38,6,7,0,3,526,3,-2,False
7668,7668,38,6,8,0,3,527,3,-2,False
7669,7669,38,6,9,0,4,531,3,-2,False
7670,7670,38,7,0,1,6,1220,-3,5,False
7671,7671,38,7,1,0,-3,969,-3,5,False
7672,7672,38,7,2,1,5,511,-3,5,False
7673,7673,38,7,3,1,5,481,-3,5,False
7674,7674,38,7,4,1,5,467,-3,5,False
7675,7675,38,7,5,1,5,671,-3,5,False
7676,7676,38,7,6,1,4,511,-3,5,False
7677,7677,38,7,7,1,4,799,-3,5,False
7678,7678,38,7,8,1,5,543,-3,5,False
7679,7679,38,7,9,1,4,543,-3,5,False
7680,7680,38,8,0,1,-4,1180,10,-4,False
7681,7681,38,8,1,0,11,641,10,-4,False
7682,7682,38,8,2,0,12,527,10,-4,False
7683,7683,38,8,3,0,9,687,10,-4,False
7684,7684,38,8,4,0,8,626,10,-4,False
7685,7685,38,8,5,0,8,559,10,-4,False
7686,7686,38,8,6,0,10,611,10,-4,False
7687,7687,38,8,7,0,9,623,10,-4,False
7688,7688,38,8,8,0,9,559,10,-4,False
7689,7689,38,8,9,0,12,591,10,-4,False
7690,7690,38,9,0,1,6,1433,2,7,False
7691,7691,38,9,1,0,2,579,2,7,False
7692,7692,38,9,2,1,5,527,2,7,False
7693,7693,38,9,3,1,9,499,2,7,False
7694,7694,38,9,4,1,7,460,2,7,False
7695,7695,38,9,5,1,6,495,2,7,False
7696,7696,38,9,6,1,5,510,2,7,False
7697,7697,38,9,7,1,7,559,2,7,False
7698,7698,38,9,8,1,7,515,2,7,False
7699,7699,38,9,9,1,9,532,2,7,False
7700,7700,38,10,0,1,11,1148,-10,11,False
7701,7701,38,10,1,1,10,509,-10,11,False
7702,7702,38,10,2,1,12,511,-10,11,False
7703,7703,38,10,3,1,10,511,-10,11,False
7704,7704,38,10,4,1,11,480,-10,11,False
7705,7705,38,10,5,1,11,448,-10,11,False
7706,7706,38,10,6,1,12,495,-10,11,False
7707,7707,38,10,7,1,11,435,-10,11,False
7708,7708,38,10,8,1,11,496,-10,11,False
7709,7709,38,10,9,1,11,528,-10,11,False
7710,7710,38,11,0,1,9,1296,6,9,False
7711,7711,38,11,1,0,6,559,6,9,False
7712,7712,38,11,2,1,9,526,6,9,False
7713,7713,38,11,3,1,8,495,6,9,False
7714,7714,38,11,4,1,11,527,6,9,False
7715,7715,38,11,5,1,8,547,6,9,False
7716,7716,38,11,6,1,9,575,6,9,False
7717,7717,38,11,7,1,9,527,6,9,False
7718,7718,38,11,8,1,10,526,6,9,False
7719,7719,38,11,9,1,8,543,6,9,False
7720,7720,38,12,0,1,-11,1312,0,-9,False
7721,7721,38,12,1,0,-1,496,0,-9,False
7722,7722,38,12,2,0,0,575,0,-9,False
7723,7723,38,12,3,0,-1,531,0,-9,False
7724,7724,38,12,4,0,1,544,0,-9,False
7725,7725,38,12,5,0,-2,883,0,-9,False
7726,7726,38,12,6,0,1,495,0,-9,False
7727,7727,38,12,7,0,1,543,0,-9,False
7728,7728,38,12,8,0,1,495,0,-9,False
7729,7729,38,12,9,0,0,607,0,-9,False
7730,7730,38,13,0,1,-1,1280,-5,-1,False
7731,7731,38,13,1,0,-6,785,-5,-1,False
7732,7732,38,13,2,1,-2,511,-5,-1,False
7733,7733,38,13,3,1,-2,482,-5,-1,False
7734,7734,38,13,4,1,0,496,-5,-1,False
7735,7735,38,13,5,1,0,531,-5,-1,False
7736,7736,38,13,6,1,-4,559,-5,-1,False
7737,7737,38,13,7,1,-1,527,-5,-1,False
7738,7738,38,13,8,1,1,478,-5,-1,False
7739,7739,38,13,9,1,1,527,-5,-1,False
7740,7740,38,14,0,0,-14,1423,-15,1,False
7741,7741,38,14,1,1,1,575,-15,1,False
7742,7742,38,14,2,1,2,479,-15,1,False
7743,7743,38,14,3,1,0,500,-15,1,False
7744,7744,38,14,4,1,1,447,-15,1,False
7745,7745,38,14,5,1,3,479,-15,1,False
7746,7746,38,14,6,1,1,515,-15,1,False
7747,7747,38,14,7,1,1,495,-15,1,False
7748,7748,38,14,8,1,1,495,-15,1,False
7749,7749,38,14,9,1,1,533,-15,1,False
7750,7750,38,15,0,0,6,1372,5,-5,False
7751,7751,38,15,1,1,-4,512,5,-5,False
7752,7752,38,15,2,0,5,539,5,-5,False
7753,7753,38,15,3,0,5,575,5,-5,False
7754,7754,38,15,4,0,6,492,5,-5,False
7755,7755,38,15,5,0,6,511,5,-5,False
7756,7756,38,15,6,0,5,495,5,-5,False
7757,7757,38,15,7,0,7,467,5,-5,False
7758,7758,38,15,8,0,8,483,5,-5,False
7759,7759,38,15,9,0,6,530,5,-5,False
7760,7760,38,16,0,0,-12,1356,-12,2,False
7761,7761,38,16,1,1,3,575,-12,2,False
7762,7762,38,16,2,1,2,447,-12,2,False
7763,7763,38,16,3,1,2,495,-12,2,False
7764,7764,38,16,4,1,1,479,-12,2,False
7765,7765,38,16,5,1,1,480,-12,2,False
7766,7766,38,16,6,1,1,527,-12,2,False
7767,7767,38,16,7,1,0,463,-12,2,False
7768,7768,38,16,8,1,2,463,-12,2,False
7769,7769,38,16,9,1,3,463,-12,2,False
7770,7770,38,17,0,0,0,1736,0,-2,False
7771,7771,38,17,1,1,-3,687,0,-2,False
7772,7772,38,17,2,0,0,499,0,-2,False
7773,7773,38,17,3,0,0,483,0,-2,False
7774,7774,38,17,4,0,0,485,0,-2,False
7775,7775,38,17,5,0,0,511,0,-2,False
7776,7776,38,17,6,0,0,515,0,-2,False
7777,7777,38,17,7,0,0,511,0,-2,False
7778,7778,38,17,8,0,0,563,0,-2,False
7779,7779,38,17,9,0,-1,527,0,-2,False
7780,7780,38,18,0,0,0,1216,1,3,False
7781,7781,38,18,1,1,5,542,1,3,False
7782,7782,38,18,2,1,4,512,1,3,False
7783,7783,38,18,3,1,3,494,1,3,False
7784,7784,38,18,4,1,4,495,1,3,False
7785,7785,38,18,5,1,3,510,1,3,False
7786,7786,38,18,6,1,2,483,1,3,False
7787,7787,38,18,7,1,3,527,1,3,False
7788,7788,38,18,8,1,3,575,1,3,False
7789,7789,38,18,9,1,3,591,1,3,False
7790,7790,38,19,0,0,-4,1168,-3,-15,False
7791,7791,38,19,1,1,-16,495,-3,-15,False
7792,7792,38,19,2,0,-5,527,-3,-15,False
7793,7793,38,19,3,0,-3,507,-3,-15,False
7794,7794,38,19,4,0,-3,557,-3,-15,False
7795,7795,38,19,5,0,-3,466,-3,-15,False
7796,7796,38,19,6,0,-1,478,-3,-15,False
7797,7797,38,19,7,0,-3,543,-3,-15,False
7798,7798,38,19,8,0,-2,740,-3,-15,False
7799,7799,38,19,9,0,0,559,-3,-15,False
7800,7800,39,0,0,0,0,1023,0,-7,False
7801,7801,39,0,1,0,0,597,0,-7,False
7802,7802,39,0,2,1,-8,542,0,-7,False
7803,7803,39,0,3,0,1,367,0,-7,False
7804,7804,39,0,4,0,-2,423,0,-7,False
7805,7805,39,0,5,0,3,430,0,-7,False
7806,7806,39,0,6,0,0,352,0,-7,False
7807,7807,39,0,7,0,0,376,0,-7,False
7808,7808,39,0,8,1,-9,487,0,-7,False
7809,7809,39,0,9,0,-2,343,0,-7,False
7810,7810,39,1,0,1,-5,880,12,-5,False
7811,7811,39,1,1,0,11,575,12,-5,False
7812,7812,39,1,2,0,14,528,12,-5,False
7813,7813,39,1,3,0,13,456,12,-5,False
7814,7814,39,1,4,0,13,431,12,-5,False
7815,7815,39,1,5,0,11,391,12,-5,False
7816,7816,39,1,6,0,11,390,12,-5,False
7817,7817,39,1,7,0,13,392,12,-5,False
7818,7818,39,1,8,0,12,431,12,-5,False
7819,7819,39,1,9,0,10,383,12,-5,False
7820,7820,39,2,0,0,5,527,4,7,False
7821,7821,39,2,1,0,5,350,4,7,False
7822,7822,39,2,2,1,6,312,4,7,False
7823,7823,39,2,3,1,8,336,4,7,False
7824,7824,39,2,4,1,8,287,4,7,False
7825,7825,39,2,5,1,9,319,4,7,False
7826,7826,39,2,6,1,7,311,4,7,False
7827,7827,39,2,7,1,7,326,4,7,False
7828,7828,39,2,8,1,7,328,4,7,False
7829,7829,39,2,9,1,8,328,4,7,False
7830,7830,39,3,0,1,8,688,-1,7,False
7831,7831,39,3,1,1,8,344,-1,7,False
7832,7832,39,3,2,1,8,312,-1,7,False
7833,7833,39,3,3,1,9,303,-1,7,False
7834,7834,39,3,4,1,7,352,-1,7,False
7835,7835,39,3,5,1,7,328,-1,7,False
7836,7836,39,3,6,0,0,423,-1,7,False
7837,7837,39,3,7,1,6,240,-1,7,False
7838,7838,39,3,8,1,5,327,-1,7,False
7839,7839,39,3,9,1,7,304,-1,7,False
7840,7840,39,4,0,1,-9,695,0,-10,False
7841,7841,39,4,1,0,1,246,0,-10,False
7842,7842,39,4,2,0,1,272,0,-10,False
7843,7843,39,4,3,0,0,304,0,-10,False
7844,7844,39,4,4,0,0,486,0,-10,False
7845,7845,39,4,5,0,0,288,0,-10,False
7846,7846,39,4,6,1,-9,328,0,-10,False
7847,7847,39,4,7,0,-1,240,0,-10,False
7848,7848,39,4,8,0,-1,439,0,-10,False
7849,7849,39,4,9,0,0,280,0,-10,False
7850,7850,39,5,0,0,-31,647,-31,4,False
7851,7851,39,5,1,1,2,248,-31,4,False
7852,7852,39,5,2,1,3,247,-31,4,False
7853,7853,39,5,3,1,4,280,-31,4,False
7854,7854,39,5,4,1,2,417,-31,4,False
7855,7855,39,5,5,1,4,351,-31,4,False
7856,7856,39,5,6,1,5,313,-31,4,False
7857,7857,39,5,7,1,4,344,-31,4,False
7858,7858,39,5,8,1,4,327,-31,4,False
7859,7859,39,5,9,1,2,335,-31,4,False
7860,7860,39,6,0,1,-5,617,12,-6,False
7861,7861,39,6,1,0,13,409,12,-6,False
7862,7862,39,6,2,0,13,295,12,-6,False
7863,7863,39,6,3,0,12,328,12,-6,False
7864,7864,39,6,4,0,11,320,12,-6,False
7865,7865,39,6,5,0,10,477,12,-6,False
7866,7866,39,6,6,0,12,336,12,-6,False
7867,7867,39,6,7,0,14,303,12,-6,False
7868,7868,39,6,8,0,13,327,12,-6,False
7869,7869,39,6,9,0,11,311,12,-6,False
7870,7870,39,7,0,0,13,576,13,-5,False
7871,7871,39,7,1,0,14,276,13,-5,False
7872,7872,39,7,2,0,15,304,13,-5,False
7873,7873,39,7,3,0,14,305,13,-5,False
7874,7874,39,7,4,0,13,296,13,-5,False
7875,7875,39,7,5,0,13,280,13,-5,False
7876,7876,39,7,6,0,13,295,13,-5,False
7877,7877,39,7,7,0,12,287,13,-5,False
7878,7878,39,7,8,1,-6,344,13,-5,False
7879,7879,39,7,9,0,12,295,13,-5,False
7880,7880,39,8,0,0,-1,544,-2,0,False
7881,7881,39,8,1,0,-2,319,-2,0,False
7882,7882,39,8,2,1,0,288,-2,0,False
7883,7883,39,8,3,1,0,263,-2,0,False
7884,7884,39,8,4,1,1,295,-2,0,False
7885,7885,39,8,5,1,2,255,-2,0,False
7886,7886,39,8,6,1,1,287,-2,0,False
7887,7887,39,8,7,1,1,319,-2,0,False
7888,7888,39,8,8,1,0,303,-2,0,False
7889,7889,39,8,9,1,-2,295,-2,0,False
7890,7890,39,9,0,0,-6,712,-7,14,False
7891,7891,39,9,1,1,15,368,-7,14,False
7892,7892,39,9,2,1,14,279,-7,14,False
7893,7893,39,9,3,1,13,327,-7,14,False
7894,7894,39,9,4,1,15,311,-7,14,False
7895,7895,39,9,5,1,16,311,-7,14,False
7896,7896,39,9,6,1,16,303,-7,14,False
7897,7897,39,9,7,1,12,319,-7,14,False
7898,7898,39,9,8,1,12,327,-7,14,False
7899,7899,39,9,9,1,15,351,-7,14,False
7900,7900,39,10,0,1,-9,704,-9,-8,False
7901,7901,39,10,1,0,-9,383,-9,-8,False
7902,7902,39,10,2,1,-8,662,-9,-8,False
7903,7903,39,10,3,0,-8,263,-9,-8,False
7904,7904,39,10,4,0,-9,424,-9,-8,False
7905,7905,39,10,5,1,-7,352,-9,-8,False
7906,7906,39,10,6,1,-10,287,-9,-8,False
7907,7907,39,10,7,1,-9,543,-9,-8,False
7908,7908,39,10,8,0,-10,287,-9,-8,False
7909,7909,39,10,9,1,-8,319,-9,-8,False
7910,7910,39,11,0,1,-10,664,6,-12,False
7911,7911,39,11,1,0,7,408,6,-12,False
7912,7912,39,11,2,0,7,264,6,-12,False
7913,7913,39,11,3,0,7,303,6,-12,False
7914,7914,39,11,4,0,5,319,6,-12,False
7915,7915,39,11,5,0,5,303,6,-12,False
7916,7916,39,11,6,0,6,318,6,-12,False
7917,7917,39,11,7,0,5,311,6,-12,False
7918,7918,39,11,8,0,7,304,6,-12,False
7919,7919,39,11,9,0,6,303,6,-12,False
7920,7920,39,12,0,0,-3,457,-1,-4,False
7921,7921,39,12,1,1,-4,439,-1,-4,False
7922,7922,39,12,2,0,-2,344,-1,-4,False
7923,7923,39,12,3,0,1,271,-1,-4,False
7924,7924,39,12,4,0,-1,279,-1,-4,False
7925,7925,39,12,5,0,-3,279,-1,-4,False
7926,7926,39,12,6,0,0,295,-1,-4,False
7927,7927,39,12,7,1,-3,304,-1,-4,False
7928,7928,39,12,8,0,-1,519,-1,-4,False
7929,7929,39,12,9,0,-1,407,-1,-4,False
7930,7930,39,13,0,0,4,568,4,8,False
7931,7931,39,13,1,0,4,279,4,8,False
7932,7932,39,13,2,0,5,327,4,8,False
7933,7933,39,13,3,0,4,303,4,8,False
7934,7934,39,13,4,0,3,328,4,8,False
7935,7935,39,13,5,0,4,304,4,8,False
7936,7936,39,13,6,1,8,335,4,8,False
7937,7937,39,13,7,1,7,280,4,8,False
7938,7938,39,13,8,1,9,295,4,8,False
7939,7939,39,13,9,1,9,295,4,8,False
7940,7940,39,14,0,1,-1,577,-10,-1,False
7941,7941,39,14,1,1,0,320,-10,-1,False
7942,7942,39,14,2,0,-10,311,-10,-1,False
7943,7943,39,14,3,1,1,368,-10,-1,False
7944,7944,39,14,4,1,-1,317,-10,-1,False
7945,7945,39,14,5,1,-2,271,-10,-1,False
7946,7946,39,14,6,1,-1,279,-10,-1,False
7947,7947,39,14,7,1,-1,295,-10,-1,False
7948,7948,39,14,8,1,-2,439,-10,-1,False
7949,7949,39,14,9,1,-1,592,-10,-1,False
7950,7950,39,15,0,1,9,583,8,9,False
7951,7951,39,15,1,0,8,288,8,9,False
7952,7952,39,15,2,1,10,350,8,9,False
7953,7953,39,15,3,1,8,316,8,9,False
7954,7954,39,15,4,1,8,336,8,9,False
7955,7955,39,15,5,1,8,304,8,9,False
7956,7956,39,15,6,1,9,320,8,9,False
7957,7957,39,15,7,0,6,409,8,9,False
7958,7958,39,15,8,1,9,328,8,9,False
7959,7959,39,15,9,1,8,317,8,9,False
7960,7960,39,16,0,1,4,616,20,4,False
7961,7961,39,16,1,1,3,327,20,4,False
7962,7962,39,16,2,0,21,320,20,4,False
7963,7963,39,16,3,0,20,280,20,4,False
7964,7964,39,16,4,0,20,280,20,4,False
7965,7965,39,16,5,0,18,301,20,4,False
7966,7966,39,16,6,0,19,310,20,4,False
7967,7967,39,16,7,0,19,319,20,4,False
7968,7968,39,16,8,0,19,384,20,4,False
7969,7969,39,16,9,0,21,424,20,4,False
7970,7970,39,17,0,0,-4,528,-3,4,False
7971,7971,39,17,1,1,3,310,-3,4,False
7972,7972,39,17,2,1,3,367,-3,4,False
7973,7973,39,17,3,1,6,295,-3,4,False
7974,7974,39,17,4,1,4,332,-3,4,False
7975,7975,39,17,5,1,3,311,-3,4,False
7976,7976,39,17,6,1,4,320,-3,4,False
7977,7977,39,17,7,1,4,295,-3,4,False
7978,7978,39,17,8,1,4,310,-3,4,False
7979,7979,39,17,9,1,6,344,-3,4,False
7980,7980,39,18,0,1,-6,519,9,-4,False
7981,7981,39,18,1,0,10,320,9,-4,False
7982,7982,39,18,2,0,10,280,9,-4,False
7983,7983,39,18,3,0,11,295,9,-4,False
7984,7984,39,18,4,0,8,278,9,-4,False
7985,7985,39,18,5,0,8,304,9,-4,False
7986,7986,39,18,6,0,9,327,9,-4,False
7987,7987,39,18,7,0,8,327,9,-4,False
7988,7988,39,18,8,0,9,336,9,-4,False
7989,7989,39,18,9,0,9,319,9,-4,False
7990,7990,39,19,0,1,3,584,11,3,False
7991,7991,39,19,1,1,3,344,11,3,False
7992,7992,39,19,2,0,12,303,11,3,False
7993,7993,39,19,3,0,11,305,11,3,False
7994,7994,39,19,4,0,12,416,11,3,False
7995,7995,39,19,5,0,11,319,11,3,False
7996,7996,39,19,6,0,10,303,11,3,False
7997,7997,39,19,7,0,11,294,11,3,False
7998,7998,39,19,8,0,10,296,11,3,False
7999,7999,39,19,9,0,12,336,11,3,False
8000,8000,40,0,0,1,5,1600,-2,3,True
8001,8001,40,0,1,0,-4,981,-2,3,True
8002,8002,40,0,2,1,4,663,-2,3,True
8003,8003,40,0,3,1,3,615,-2,3,True
8004,8004,40,0,4,0,-1,791,-2,3,True
8005,8005,40,0,5,1,3,447,-2,3,True
8006,8006,40,0,6,1,4,480,-2,3,True
8007,8007,40,0,7,1,1,504,-2,3,True
8008,8008,40,0,8,0,-3,504,-2,3,True
8009,8009,40,0,9,1,3,448,-2,3,True
8010,8010,40,1,0,1,-17,1032,8,-16,True
8011,8011,40,1,1,0,7,543,8,-16,True
8012,8012,40,1,2,0,9,503,8,-16,True
8013,8013,40,1,3,0,8,511,8,-16,True
8014,8014,40,1,4,0,7,423,8,-16,True
8015,8015,40,1,5,0,9,423,8,-16,True
8016,8016,40,1,6,0,8,462,8,-16,True
8017,8017,40,1,7,0,7,487,8,-16,True
8018,8018,40,1,8,0,9,440,8,-16,True
8019,8019,40,1,9,0,8,432,8,-16,True
8020,8020,40,2,0,1,7,768,1,8,True
8021,8021,40,2,1,1,8,351,1,8,True
8022,8022,40,2,2,1,8,368,1,8,True
8023,8023,40,2,3,1,7,374,1,8,True
8024,8024,40,2,4,1,9,359,1,8,True
8025,8025,40,2,5,1,6,403,1,8,True
8026,8026,40,2,6,1,6,391,1,8,True
8027,8027,40,2,7,0,1,431,1,8,True
8028,8028,40,2,8,0,2,503,1,8,True
8029,8029,40,2,9,1,9,383,1,8,True
8030,8030,40,3,0,1,12,720,-3,11,True
8031,8031,40,3,1,1,12,464,-3,11,True
8032,8032,40,3,2,0,-2,472,-3,11,True
8033,8033,40,3,3,1,12,383,-3,11,True
8034,8034,40,3,4,1,11,351,-3,11,True
8035,8035,40,3,5,1,12,360,-3,11,True
8036,8036,40,3,6,1,12,336,-3,11,True
8037,8037,40,3,7,1,10,360,-3,11,True
8038,8038,40,3,8,1,11,368,-3,11,True
8039,8039,40,3,9,1,13,335,-3,11,True
8040,8040,40,4,0,1,-3,544,-3,-2,True
8041,8041,40,4,1,0,-1,423,-3,-2,True
8042,8042,40,4,2,1,-1,343,-3,-2,True
8043,8043,40,4,3,0,-2,375,-3,-2,True
8044,8044,40,4,4,1,-2,367,-3,-2,True
8045,8045,40,4,5,1,-2,367,-3,-2,True
8046,8046,40,4,6,1,-2,392,-3,-2,True
8047,8047,40,4,7,0,-4,360,-3,-2,True
8048,8048,40,4,8,1,-2,336,-3,-2,True
8049,8049,40,4,9,0,-2,557,-3,-2,True
8050,8050,40,5,0,1,9,544,-2,7,True
8051,8051,40,5,1,1,6,360,-2,7,True
8052,8052,40,5,2,1,6,336,-2,7,True
8053,8053,40,5,3,1,7,352,-2,7,True
8054,8054,40,5,4,1,7,383,-2,7,True
8055,8055,40,5,5,1,6,399,-2,7,True
8056,8056,40,5,6,1,7,559,-2,7,True
8057,8057,40,5,7,1,9,423,-2,7,True
8058,8058,40,5,8,1,7,367,-2,7,True
8059,8059,40,5,9,1,7,359,-2,7,True
8060,8060,40,6,0,1,-3,974,4,-2,True
8061,8061,40,6,1,0,3,415,4,-2,True
8062,8062,40,6,2,0,4,352,4,-2,True
8063,8063,40,6,3,0,5,495,4,-2,True
8064,8064,40,6,4,0,3,456,4,-2,True
8065,8065,40,6,5,0,4,424,4,-2,True
8066,8066,40,6,6,0,4,576,4,-2,True
8067,8067,40,6,7,0,2,360,4,-2,True
8068,8068,40,6,8,0,4,376,4,-2,True
8069,8069,40,6,9,0,4,624,4,-2,True
8070,8070,40,7,0,1,5,648,-4,4,True
8071,8071,40,7,1,1,4,454,-4,4,True
8072,8072,40,7,2,1,4,352,-4,4,True
8073,8073,40,7,3,1,5,440,-4,4,True
8074,8074,40,7,4,1,4,336,-4,4,True
8075,8075,40,7,5,1,4,327,-4,4,True
8076,8076,40,7,6,1,5,376,-4,4,True
8077,8077,40,7,7,1,3,391,-4,4,True
8078,8078,40,7,8,1,6,366,-4,4,True
8079,8079,40,7,9,1,4,391,-4,4,True
8080,8080,40,8,0,1,16,864,9,17,True
8081,8081,40,8,1,1,16,375,9,17,True
8082,8082,40,8,2,1,16,359,9,17,True
8083,8083,40,8,3,1,17,350,9,17,True
8084,8084,40,8,4,1,18,384,9,17,True
8085,8085,40,8,5,1,15,479,9,17,True
8086,8086,40,8,6,1,17,359,9,17,True
8087,8087,40,8,7,1,17,376,9,17,True
8088,8088,40,8,8,1,18,432,9,17,True
8089,8089,40,8,9,1,15,416,9,17,True
8090,8090,40,9,0,1,0,673,-21,-2,True
8091,8091,40,9,1,0,-21,359,-21,-2,True
8092,8092,40,9,2,1,-3,354,-21,-2,True
8093,8093,40,9,3,1,-2,391,-21,-2,True
8094,8094,40,9,4,1,-2,440,-21,-2,True
8095,8095,40,9,5,1,-1,320,-21,-2,True
8096,8096,40,9,6,1,-2,360,-21,-2,True
8097,8097,40,9,7,1,-1,367,-21,-2,True
8098,8098,40,9,8,1,-2,335,-21,-2,True
8099,8099,40,9,9,1,-2,344,-21,-2,True
8100,8100,40,10,0,1,2,608,-5,1,True
8101,8101,40,10,1,1,1,368,-5,1,True
8102,8102,40,10,2,1,1,344,-5,1,True
8103,8103,40,10,3,1,1,312,-5,1,True
8104,8104,40,10,4,1,2,383,-5,1,True
8105,8105,40,10,5,1,1,343,-5,1,True
8106,8106,40,10,6,1,3,344,-5,1,True
8107,8107,40,10,7,1,1,367,-5,1,True
8108,8108,40,10,8,1,1,504,-5,1,True
8109,8109,40,10,9,1,-1,384,-5,1,True
8110,8110,40,11,0,1,-1,760,8,1,True
8111,8111,40,11,1,0,9,338,8,1,True
8112,8112,40,11,2,0,9,1087,8,1,True
8113,8113,40,11,3,0,9,359,8,1,True
8114,8114,40,11,4,0,6,343,8,1,True
8115,8115,40,11,5,0,8,1175,8,1,True
8116,8116,40,11,6,0,8,389,8,1,True
8117,8117,40,11,7,0,8,471,8,1,True
8118,8118,40,11,8,0,7,424,8,1,True
8119,8119,40,11,9,0,7,384,8,1,True
8120,8120,40,12,0,1,2,735,6,2,True
8121,8121,40,12,1,0,6,384,6,2,True
8122,8122,40,12,2,0,8,368,6,2,True
