,Unnamed: 0,participant,task,trial,choice,reward,x0,x1,target,time,is_training
6931,6931,23,3,1,0,1.0,1.65,-0.29,0,951143.0,True
6932,6932,23,3,2,1,1.0,-0.9,1.59,1,962147.0,True
6933,6933,23,3,3,0,1.0,2.02,0.6,0,998583.0,True
6934,6934,23,3,4,1,1.0,-0.2,-1.35,1,1007017.0,True
6935,6935,23,3,5,0,1.0,2.72,-1.88,0,1021100.0,True
6936,6936,23,3,6,0,1.0,1.18,0.72,0,1033780.0,True
6937,6937,23,3,7,0,1.0,0.01,1.42,0,1060886.0,True
6938,6938,23,3,8,0,1.0,0.24,3.15,0,1072461.0,True
6939,6939,23,3,9,1,1.0,-1.24,-0.4,1,1081378.0,True
6940,6940,23,4,0,0,-1.0,-1.51,-1.98,1,1121565.0,True
6941,6941,23,4,1,1,1.0,-1.65,-2.58,1,1131485.0,True
6942,6942,23,4,2,1,1.0,0.01,-0.33,1,1147540.0,True
6943,6943,23,4,3,0,1.0,2.89,2.25,0,1159716.0,True
6944,6944,23,4,4,0,1.0,-0.65,0.5,0,1175885.0,True
6945,6945,23,4,5,0,1.0,1.71,1.01,0,1185827.0,True
6946,6946,23,4,6,1,1.0,-4.35,-3.19,1,1192319.0,True
6947,6947,23,4,7,1,-1.0,-0.2,-0.1,0,1200176.0,True
6948,6948,23,4,8,1,-1.0,-2.5,-0.31,0,1215910.0,True
6949,6949,23,4,9,0,1.0,0.09,0.76,0,1231940.0,True
6950,6950,23,5,0,1,-1.0,0.05,-1.56,0,1286811.0,True
6951,6951,23,5,1,1,-1.0,-2.46,-2.12,0,1319232.0,True
6952,6952,23,5,2,0,1.0,-1.61,0.26,0,1341539.0,True
6953,6953,23,5,3,1,1.0,0.98,0.43,1,1370272.0,True
6954,6954,23,5,4,0,1.0,-1.12,-1.27,0,1381684.0,True
6955,6955,23,5,5,0,1.0,-0.26,-1.26,0,1408949.0,True
6956,6956,23,5,6,0,1.0,-1.56,-2.0,0,1422958.0,True
6957,6957,23,5,7,1,1.0,0.01,0.31,1,1437597.0,True
6958,6958,23,5,8,1,1.0,0.84,1.53,1,1451452.0,True
6959,6959,23,5,9,1,1.0,2.66,0.41,1,1464624.0,True
6960,6960,23,6,0,0,1.0,2.02,3.36,0,1490874.0,True
6961,6961,23,6,1,0,1.0,2.21,0.46,0,1519653.0,True
6962,6962,23,6,2,1,-1.0,1.21,-0.53,0,1547232.0,True
6963,6963,23,6,3,0,1.0,0.48,-1.14,0,1554199.0,True
6964,6964,23,6,4,0,1.0,0.93,-2.85,0,1562922.0,True
6965,6965,23,6,5,1,1.0,-1.82,0.09,1,1576401.0,True
6966,6966,23,6,6,0,1.0,0.33,0.54,0,1583263.0,True
6967,6967,23,6,7,1,1.0,-0.39,-0.27,1,1590975.0,True
6968,6968,23,6,8,1,1.0,-0.33,-0.91,1,1612625.0,True
6969,6969,23,6,9,1,1.0,-3.12,-1.08,1,1619288.0,True
6970,6970,23,7,0,0,-1.0,0.9,-0.19,1,1653643.0,True
6971,6971,23,7,1,1,-1.0,-0.24,0.05,0,1687706.0,True
6972,6972,23,7,2,0,1.0,-2.36,3.3,0,1713559.0,True
6973,6973,23,7,3,0,-1.0,-0.12,0.71,1,1721972.0,True
6974,6974,23,7,4,0,-1.0,-0.54,3.0,1,1735552.0,True
6975,6975,23,7,5,1,-1.0,-0.55,0.64,0,1742474.0,True
6976,6976,23,7,6,1,1.0,0.71,-0.25,1,1783173.0,True
6977,6977,23,7,7,1,1.0,1.43,-1.06,1,1794510.0,True
6978,6978,23,7,8,1,-1.0,-1.38,-1.08,0,1800661.0,True
6979,6979,23,7,9,0,1.0,-1.71,3.46,0,1815166.0,True
6980,6980,23,8,0,1,-1.0,1.26,-1.48,0,1861791.0,True
6981,6981,23,8,1,1,-1.0,-1.16,-2.48,0,1880250.0,True
6982,6982,23,8,2,1,1.0,-0.08,0.94,1,1892244.0,True
6983,6983,23,8,3,1,-1.0,-2.02,0.62,0,1900597.0,True
6984,6984,23,8,4,1,1.0,1.48,1.06,1,1918143.0,True
6985,6985,23,8,5,1,1.0,0.4,0.28,1,1925420.0,True
6986,6986,23,8,6,0,-1.0,-0.39,1.99,1,1935305.0,True
6987,6987,23,8,7,0,1.0,-0.39,-2.38,0,1948181.0,True
6988,6988,23,8,8,1,1.0,2.06,1.5,1,1971245.0,True
6989,6989,23,8,9,1,1.0,1.7,1.33,1,1987474.0,True
6990,6990,23,9,0,1,1.0,-1.01,-0.75,1,2020067.0,True
6991,6991,23,9,1,1,-1.0,2.61,-2.55,0,2038755.0,True
6992,6992,23,9,2,0,-1.0,-2.33,1.42,1,2045485.0,True
6993,6993,23,9,3,1,1.0,-0.41,-1.43,1,2063902.0,True
6994,6994,23,9,4,0,1.0,0.47,-0.23,0,2071529.0,True
6995,6995,23,9,5,1,1.0,-1.16,0.25,1,2085739.0,True
6996,6996,23,9,6,1,1.0,-1.18,0.89,1,2094301.0,True
6997,6997,23,9,7,1,1.0,-1.14,0.51,1,2111363.0,True
6998,6998,23,9,8,0,-1.0,0.32,-0.93,1,2117718.0,True
6999,6999,23,9,9,0,1.0,3.02,-1.59,0,2128931.0,True
7000,7000,23,10,0,0,1.0,-2.03,0.92,0,2232853.0,True
7001,7001,23,10,1,0,1.0,-1.11,1.54,0,2238716.0,True
7002,7002,23,10,2,1,1.0,1.01,0.38,1,2254890.0,True
7003,7003,23,10,3,1,-1.0,1.94,0.83,0,2262867.0,True
7004,7004,23,10,4,0,1.0,-0.08,2.16,0,2276896.0,True
7005,7005,23,10,5,1,1.0,-2.79,-1.17,1,2286324.0,True
7006,7006,23,10,6,1,1.0,0.66,-1.61,1,2292664.0,True
7007,7007,23,10,7,1,1.0,-0.21,-0.28,1,2303628.0,True
7008,7008,23,10,8,0,1.0,-1.79,1.2,0,2311160.0,True
7009,7009,23,10,9,1,1.0,-1.15,-0.91,1,2323479.0,True
7010,7010,23,11,0,1,-1.0,-2.21,2.69,0,2374130.0,True
7011,7011,23,11,1,1,1.0,1.3,-2.0,1,2389649.0,True
7012,7012,23,11,2,1,1.0,2.97,-2.34,1,2402094.0,True
7013,7013,23,11,3,1,-1.0,1.16,-1.04,0,2416607.0,True
7014,7014,23,11,4,0,1.0,-1.9,1.63,0,2431854.0,True
7015,7015,23,11,5,0,1.0,-0.66,0.41,0,2443339.0,True
7016,7016,23,11,6,0,1.0,0.34,0.5,0,2453217.0,True
7017,7017,23,11,7,0,1.0,-3.91,3.49,0,2469587.0,True
7018,7018,23,11,8,1,1.0,2.03,-2.23,1,2476103.0,True
7019,7019,23,11,9,0,-1.0,-0.74,0.41,1,2482572.0,True
7020,7020,23,12,0,1,-1.0,-1.1,0.07,0,2521285.0,True
7021,7021,23,12,1,1,1.0,1.34,0.88,1,2528775.0,True
7022,7022,23,12,2,1,1.0,0.19,0.16,1,2539332.0,True
7023,7023,23,12,3,0,1.0,-1.64,-2.52,0,2556171.0,True
7024,7024,23,12,4,0,1.0,-1.54,0.3,0,2573088.0,True
7025,7025,23,12,5,0,1.0,-0.15,-0.8,0,2583309.0,True
7026,7026,23,12,6,0,1.0,-0.07,-0.58,0,2592407.0,True
7027,7027,23,12,7,1,1.0,1.6,1.33,1,2602509.0,True
7028,7028,23,12,8,1,1.0,0.89,-0.66,1,2612502.0,True
7029,7029,23,12,9,0,1.0,-0.35,-0.14,0,2623039.0,True
7030,7030,23,13,0,0,-1.0,-1.46,-1.73,1,2647517.0,True
7031,7031,23,13,1,0,-1.0,-0.44,0.16,1,2691141.0,True
7032,7032,23,13,2,1,1.0,-0.81,0.37,1,2716989.0,True
7033,7033,23,13,3,0,1.0,1.84,-0.19,0,2732954.0,True
7034,7034,23,13,4,1,1.0,-1.3,-1.44,1,2742744.0,True
7035,7035,23,13,5,1,1.0,-2.96,-1.33,1,2748024.0,True
7036,7036,23,13,6,1,-1.0,-0.09,1.06,0,2759759.0,True
7037,7037,23,13,7,0,1.0,0.2,1.54,0,2775915.0,True
7038,7038,23,13,8,1,1.0,-0.55,-1.14,1,2780727.0,True
7039,7039,23,13,9,0,1.0,0.92,-0.63,0,2792900.0,True
7040,7040,23,14,0,1,1.0,0.74,0.28,1,2824505.0,True
7041,7041,23,14,1,0,1.0,-0.04,0.49,0,2859054.0,True
7042,7042,23,14,2,0,1.0,-1.02,-2.08,0,2865567.0,True
7043,7043,23,14,3,1,1.0,1.14,0.99,1,2874748.0,True
7044,7044,23,14,4,1,1.0,1.18,1.74,1,2881108.0,True
7045,7045,23,14,5,1,-1.0,-0.33,-1.32,0,2888650.0,True
7046,7046,23,14,6,1,-1.0,0.08,1.15,0,2902711.0,True
7047,7047,23,14,7,1,-1.0,-3.02,-3.11,0,2915977.0,True
7048,7048,23,14,8,0,1.0,-1.8,-1.67,0,2927599.0,True
7049,7049,23,14,9,0,1.0,-0.06,0.69,0,2934808.0,True
7050,7050,23,15,0,1,1.0,-0.05,0.23,1,2963448.0,True
7051,7051,23,15,1,0,-1.0,2.47,-0.08,1,2974495.0,True
7052,7052,23,15,2,1,1.0,1.36,0.83,1,2987080.0,True
7053,7053,23,15,3,0,-1.0,4.12,-0.95,1,2997938.0,True
7054,7054,23,15,4,1,1.0,1.2,0.49,1,3004295.0,True
7055,7055,23,15,5,0,1.0,-0.74,-0.18,0,3011990.0,True
7056,7056,23,15,6,0,-1.0,-0.48,1.9,1,3017683.0,True
7057,7057,23,15,7,1,-1.0,2.92,-1.36,0,3028834.0,True
7058,7058,23,15,8,0,1.0,-2.16,-0.16,0,3034694.0,True
7059,7059,23,15,9,0,1.0,2.25,-1.3,0,3039824.0,True
7060,7060,23,16,0,0,1.0,1.21,0.36,0,3066093.0,True
7061,7061,23,16,1,1,1.0,-1.98,-0.21,1,3074605.0,True
7062,7062,23,16,2,1,-1.0,1.31,-0.57,0,3093951.0,True
7063,7063,23,16,3,0,1.0,0.2,-0.18,0,3113367.0,True
7064,7064,23,16,4,1,1.0,-1.09,-1.6,1,3120639.0,True
7065,7065,23,16,5,0,1.0,0.4,-0.41,0,3126541.0,True
7066,7066,23,16,6,0,1.0,0.44,0.09,0,3135281.0,True
7067,7067,23,16,7,1,1.0,-1.31,-1.83,1,3146481.0,True
7068,7068,23,16,8,1,1.0,-0.93,-1.24,1,3159369.0,True
7069,7069,23,16,9,0,-1.0,0.38,1.43,1,3166278.0,True
7070,7070,23,17,0,1,-1.0,-1.16,-0.46,0,3205362.0,True
7071,7071,23,17,1,0,1.0,-1.35,-2.22,0,3210036.0,True
7072,7072,23,17,2,0,1.0,-0.77,-2.64,0,3218883.0,True
7073,7073,23,17,3,1,1.0,0.4,0.79,1,3223790.0,True
7074,7074,23,17,4,0,1.0,-3.19,-4.62,0,3228313.0,True
7075,7075,23,17,5,0,-1.0,1.18,-0.51,1,3236541.0,True
7076,7076,23,17,6,0,1.0,-0.44,0.18,0,3245080.0,True
7077,7077,23,17,7,1,1.0,-0.05,-0.51,1,3251879.0,True
7078,7078,23,17,8,1,1.0,0.23,0.76,1,3257746.0,True
7079,7079,23,17,9,0,-1.0,0.02,-0.19,1,3272290.0,True
7080,7080,23,18,0,1,1.0,1.58,-2.55,1,3341868.0,True
7081,7081,23,18,1,0,1.0,-0.31,0.2,0,3349779.0,True
7082,7082,23,18,2,1,-1.0,-0.47,-0.56,0,3375082.0,True
7083,7083,23,18,3,0,-1.0,-0.53,2.16,1,3382659.0,True
7084,7084,23,18,4,0,1.0,-2.74,-0.11,0,3392257.0,True
7085,7085,23,18,5,0,-1.0,-0.4,2.5,1,3401046.0,True
7086,7086,23,18,6,0,1.0,-0.85,-0.64,0,3413787.0,True
7087,7087,23,18,7,1,1.0,0.13,0.73,1,3423039.0,True
7088,7088,23,18,8,0,1.0,-0.88,0.28,0,3431389.0,True
7089,7089,23,18,9,1,1.0,0.81,-0.06,1,3438211.0,True
7090,7090,23,19,0,1,1.0,-0.24,1.1,1,3492666.0,True
7091,7091,23,19,1,1,1.0,-0.8,-1.12,1,3501782.0,True
7092,7092,23,19,2,1,1.0,-1.22,0.47,1,3511548.0,True
7093,7093,23,19,3,1,1.0,-0.25,-0.74,1,3521098.0,True
7094,7094,23,19,4,1,1.0,-1.61,-0.39,1,3528230.0,True
7095,7095,23,19,5,1,1.0,-1.72,-0.03,1,3535164.0,True
7096,7096,23,19,6,1,1.0,-2.06,-1.09,1,3545965.0,True
7097,7097,23,19,7,0,1.0,0.24,-0.48,0,3554842.0,True
7098,7098,23,19,8,1,1.0,-0.7,-1.43,1,3560276.0,True
7099,7099,23,19,9,1,-1.0,-0.7,0.39,0,3567449.0,True
7100,7100,23,20,0,0,-1.0,1.22,-1.52,1,5268741.0,True
7101,7101,23,20,1,0,-1.0,0.2,0.05,1,5293367.0,True
7102,7102,23,20,2,1,1.0,1.06,-0.12,1,5306517.0,True
7103,7103,23,20,3,1,-1.0,0.33,2.34,0,5320784.0,True
7104,7104,23,20,4,1,1.0,1.1,-0.21,1,5335707.0,True
7105,7105,23,20,5,0,1.0,-0.26,1.99,0,5343858.0,True
7106,7106,23,20,6,0,1.0,-0.73,-0.5,0,5354913.0,True
7107,7107,23,20,7,1,1.0,1.47,-1.75,1,5364495.0,True
7108,7108,23,20,8,0,1.0,-1.08,-0.39,0,5374525.0,True
7109,7109,23,20,9,1,1.0,0.74,0.42,1,5386123.0,True
7110,7110,23,21,0,1,1.0,-1.92,-0.64,1,5415488.0,True
7111,7111,23,21,1,1,1.0,-0.3,-2.2,1,5424236.0,True
7112,7112,23,21,2,1,1.0,-1.5,-1.06,1,5429973.0,True
7113,7113,23,21,3,0,1.0,1.01,0.07,0,5437263.0,True
7114,7114,23,21,4,0,-1.0,-2.04,1.0,1,5448008.0,True
7115,7115,23,21,5,1,-1.0,-0.53,0.53,0,5459703.0,True
7116,7116,23,21,6,1,1.0,0.09,-2.64,1,5468437.0,True
7117,7117,23,21,7,1,1.0,-1.72,-1.24,1,5474883.0,True
7118,7118,23,21,8,0,1.0,0.98,0.37,0,5482837.0,True
7119,7119,23,21,9,0,1.0,0.64,1.67,0,5489545.0,True
7120,7120,23,22,0,1,-1.0,-3.25,2.35,0,5567913.0,True
7121,7121,23,22,1,1,1.0,0.25,-1.28,1,5576334.0,True
7122,7122,23,22,2,0,1.0,-2.46,2.77,0,5582842.0,True
7123,7123,23,22,3,1,1.0,-0.06,-0.92,1,5591173.0,True
7124,7124,23,22,4,1,1.0,0.98,-0.93,1,5601711.0,True
7125,7125,23,22,5,0,1.0,-0.56,0.69,0,5608116.0,True
7126,7126,23,22,6,1,1.0,2.66,-0.06,1,5623422.0,True
7127,7127,23,22,7,0,1.0,-1.27,1.53,0,5631909.0,True
7128,7128,23,22,8,1,1.0,-0.01,-0.83,1,5654741.0,True
7129,7129,23,22,9,0,1.0,-1.19,1.02,0,5664355.0,True
7130,7130,23,23,0,1,1.0,-1.66,0.33,1,5687873.0,True
7131,7131,23,23,1,0,1.0,-0.28,-1.33,0,5716445.0,True
7132,7132,23,23,2,1,1.0,-0.91,1.04,1,5738045.0,True
7133,7133,23,23,3,0,1.0,-1.69,-1.58,0,5751914.0,True
7134,7134,23,23,4,1,1.0,-1.73,1.11,1,5762155.0,True
7135,7135,23,23,5,0,1.0,-2.8,-0.89,0,5773434.0,True
7136,7136,23,23,6,0,1.0,1.28,-0.42,0,5787300.0,True
7137,7137,23,23,7,1,1.0,1.03,2.35,1,5799217.0,True
7138,7138,23,23,8,0,1.0,-0.1,-0.12,0,5807173.0,True
7139,7139,23,23,9,0,1.0,1.28,-1.55,0,5815444.0,True
7140,7140,23,24,0,1,-1.0,-1.14,0.59,0,5839555.0,True
7141,7141,23,24,1,1,1.0,0.75,-2.07,1,5852355.0,True
7142,7142,23,24,2,0,1.0,0.2,1.57,0,5866688.0,True
7143,7143,23,24,3,1,-1.0,2.93,-1.45,0,5876013.0,True
7144,7144,23,24,4,1,1.0,-1.26,0.52,1,5887013.0,True
7145,7145,23,24,5,0,-1.0,-0.97,-1.4,1,5900466.0,True
7146,7146,23,24,6,1,1.0,-1.34,0.83,1,5908092.0,True
7147,7147,23,24,7,0,1.0,1.97,-0.05,0,5916011.0,True
7148,7148,23,24,8,0,1.0,1.62,1.02,0,5927000.0,True
7149,7149,23,24,9,0,1.0,0.27,0.15,0,5942099.0,True
7150,7150,23,25,0,0,1.0,0.26,-1.11,0,5986876.0,True
7151,7151,23,25,1,0,-1.0,1.54,2.06,1,5996503.0,True
7152,7152,23,25,2,1,1.0,0.08,1.65,1,6004389.0,True
7153,7153,23,25,3,1,1.0,0.14,1.37,1,6011878.0,True
7154,7154,23,25,4,1,1.0,-0.34,0.72,1,6022322.0,True
7155,7155,23,25,5,0,-1.0,0.19,-0.11,1,6030421.0,True
7156,7156,23,25,6,0,-1.0,1.33,0.17,1,6050029.0,True
7157,7157,23,25,7,0,1.0,-0.91,-2.08,0,6055795.0,True
7158,7158,23,25,8,1,1.0,3.11,0.09,1,6065056.0,True
7159,7159,23,25,9,0,1.0,-1.51,-1.11,0,6073255.0,True
7160,7160,23,26,0,1,-1.0,1.82,-0.97,0,6107429.0,True
7161,7161,23,26,1,1,1.0,-1.93,0.15,1,6118997.0,True
7162,7162,23,26,2,0,-1.0,0.26,0.69,1,6126572.0,True
7163,7163,23,26,3,0,1.0,2.63,0.05,0,6136642.0,True
7164,7164,23,26,4,0,1.0,0.91,-1.88,0,6145283.0,True
7165,7165,23,26,5,1,-1.0,-1.17,-0.81,0,6152492.0,True
7166,7166,23,26,6,1,-1.0,-1.43,-1.7,0,6161176.0,True
7167,7167,23,26,7,0,1.0,-1.78,-1.01,0,6168781.0,True
7168,7168,23,26,8,0,-1.0,-1.02,-0.24,1,6182458.0,True
7169,7169,23,26,9,1,-1.0,0.94,0.23,0,6191353.0,True
7170,7170,23,27,0,1,-1.0,1.61,0.32,0,6232698.0,True
7171,7171,23,27,1,0,1.0,1.38,0.31,0,6240638.0,True
7172,7172,23,27,2,1,1.0,-0.09,0.07,1,6251223.0,True
7173,7173,23,27,3,1,1.0,-3.05,1.35,1,6261037.0,True
7174,7174,23,27,4,1,1.0,-0.4,0.32,1,6270448.0,True
7175,7175,23,27,5,0,1.0,0.49,0.18,0,6278318.0,True
7176,7176,23,27,6,0,1.0,1.9,-0.59,0,6293079.0,True
7177,7177,23,27,7,1,1.0,-1.31,0.58,1,6299957.0,True
7178,7178,23,27,8,0,1.0,1.66,-0.78,0,6305673.0,True
7179,7179,23,27,9,1,1.0,-2.56,-3.29,1,6313700.0,True
7180,7180,23,28,0,0,-1.0,-1.8,-0.15,1,6329080.0,True
7181,7181,23,28,1,0,1.0,0.89,1.51,0,6334096.0,True
7182,7182,23,28,2,0,1.0,2.28,1.8,0,6338801.0,True
7183,7183,23,28,3,0,1.0,1.4,0.11,0,6345982.0,True
7184,7184,23,28,4,1,1.0,-0.31,-2.84,1,6354391.0,True
7185,7185,23,28,5,1,1.0,-0.65,-0.98,1,6360494.0,True
7186,7186,23,28,6,1,1.0,-1.89,0.54,1,6375483.0,True
7187,7187,23,28,7,1,1.0,-0.32,-0.27,1,6385695.0,True
7188,7188,23,28,8,1,-1.0,-0.4,-0.4,0,6391535.0,True
7189,7189,23,28,9,1,1.0,-0.44,-0.73,1,6397774.0,True
7190,7190,23,29,0,0,1.0,-0.92,-0.16,0,6414684.0,True
7191,7191,23,29,1,1,1.0,1.02,0.32,1,6420957.0,True
7192,7192,23,29,2,0,1.0,-2.11,-1.2,0,6427640.0,True
7193,7193,23,29,3,0,1.0,0.65,-1.28,0,6445245.0,True
7194,7194,23,29,4,0,1.0,-2.43,-1.6,0,6453912.0,True
7195,7195,23,29,5,0,1.0,0.81,-1.26,0,6464674.0,True
7196,7196,23,29,6,0,1.0,-1.46,-1.98,0,6470612.0,True
7197,7197,23,29,7,0,1.0,-0.71,-0.5,0,6477246.0,True
7198,7198,23,29,8,0,1.0,-3.55,-2.56,0,6482325.0,True
7199,7199,23,29,9,1,1.0,3.05,2.03,1,6487956.0,True
7200,7200,24,0,0,1,1.0,-0.99,-1.97,1,658016.0,True
7201,7201,24,0,1,0,1.0,0.85,2.06,0,661638.0,True
7202,7202,24,0,2,1,1.0,-2.78,-0.81,1,665634.0,True
7203,7203,24,0,3,0,1.0,1.84,-0.44,0,668735.0,True
7204,7204,24,0,4,1,-1.0,-0.68,0.49,0,671961.0,True
7205,7205,24,0,5,1,1.0,0.57,-2.52,1,676112.0,True
7206,7206,24,0,6,1,1.0,-0.53,-2.01,1,679489.0,True
7207,7207,24,0,7,0,1.0,0.33,0.6,0,682754.0,True
7208,7208,24,0,8,1,1.0,-0.1,-0.91,1,685823.0,True
7209,7209,24,0,9,1,1.0,-1.82,-2.76,1,688943.0,True
7210,7210,24,1,0,0,-1.0,0.9,-0.19,1,707536.0,True
7211,7211,24,1,1,1,-1.0,-0.24,0.05,0,715078.0,True
7212,7212,24,1,2,1,-1.0,-2.36,3.3,0,721760.0,True
7213,7213,24,1,3,0,-1.0,-0.12,0.71,1,725570.0,True
7214,7214,24,1,4,0,-1.0,-0.54,3.0,1,731512.0,True
7215,7215,24,1,5,0,1.0,-0.55,0.64,0,736995.0,True
7216,7216,24,1,6,1,1.0,0.71,-0.25,1,740717.0,True
7217,7217,24,1,7,0,-1.0,1.43,-1.06,1,744253.0,True
7218,7218,24,1,8,0,1.0,-1.38,-1.08,0,747203.0,True
7219,7219,24,1,9,1,-1.0,-1.71,3.46,0,750566.0,True
7220,7220,24,2,0,0,1.0,0.05,-1.56,0,763193.0,True
7221,7221,24,2,1,0,1.0,-2.46,-2.12,0,766522.0,True
7222,7222,24,2,2,0,1.0,-1.61,0.26,0,774592.0,True
7223,7223,24,2,3,1,1.0,0.98,0.43,1,777851.0,True
7224,7224,24,2,4,0,1.0,-1.12,-1.27,0,780801.0,True
7225,7225,24,2,5,0,1.0,-0.26,-1.26,0,784377.0,True
7226,7226,24,2,6,0,1.0,-1.56,-2.0,0,787357.0,True
7227,7227,24,2,7,0,-1.0,0.01,0.31,1,790563.0,True
7228,7228,24,2,8,1,1.0,0.84,1.53,1,794552.0,True
7229,7229,24,2,9,1,1.0,2.66,0.41,1,797706.0,True
7230,7230,24,3,0,0,1.0,1.75,0.51,0,813750.0,True
7231,7231,24,3,1,0,1.0,1.65,-0.29,0,816869.0,True
7232,7232,24,3,2,1,1.0,-0.9,1.59,1,819818.0,True
7233,7233,24,3,3,0,1.0,2.02,0.6,0,822784.0,True
7234,7234,24,3,4,1,1.0,-0.2,-1.35,1,825812.0,True
7235,7235,24,3,5,0,1.0,2.72,-1.88,0,828845.0,True
7236,7236,24,3,6,0,1.0,1.18,0.72,0,831811.0,True
7237,7237,24,3,7,0,1.0,0.01,1.42,0,835642.0,True
7238,7238,24,3,8,0,1.0,0.24,3.15,0,840105.0,True
7239,7239,24,3,9,1,1.0,-1.24,-0.4,1,843618.0,True
7240,7240,24,4,0,0,1.0,-2.58,1.8,0,861781.0,True
7241,7241,24,4,1,1,1.0,-0.2,-0.64,1,867178.0,True
7242,7242,24,4,2,0,-1.0,1.72,2.07,1,870494.0,True
7243,7243,24,4,3,0,1.0,0.85,1.43,0,875759.0,True
7244,7244,24,4,4,0,1.0,0.64,1.15,0,880167.0,True
7245,7245,24,4,5,1,1.0,-2.13,-3.67,1,883576.0,True
7246,7246,24,4,6,1,1.0,0.7,-1.12,1,886846.0,True
7247,7247,24,4,7,0,1.0,0.05,1.48,0,890145.0,True
7248,7248,24,4,8,0,-1.0,0.45,0.06,1,893859.0,True
7249,7249,24,4,9,1,-1.0,-1.52,-0.81,0,897306.0,True
7250,7250,24,5,0,1,-1.0,-1.1,0.07,0,915291.0,True
7251,7251,24,5,1,1,1.0,1.34,0.88,1,921474.0,True
7252,7252,24,5,2,1,1.0,0.19,0.16,1,926790.0,True
7253,7253,24,5,3,0,1.0,-1.64,-2.52,0,931114.0,True
7254,7254,24,5,4,0,1.0,-1.54,0.3,0,935891.0,True
7255,7255,24,5,5,0,1.0,-0.15,-0.8,0,939444.0,True
7256,7256,24,5,6,0,1.0,-0.07,-0.58,0,942664.0,True
7257,7257,24,5,7,1,1.0,1.6,1.33,1,945715.0,True
7258,7258,24,5,8,1,1.0,0.89,-0.66,1,953421.0,True
7259,7259,24,5,9,0,1.0,-0.35,-0.14,0,958372.0,True
7260,7260,24,6,0,1,1.0,-1.92,-0.64,1,978241.0,True
7261,7261,24,6,1,1,1.0,-0.3,-2.2,1,981928.0,True
7262,7262,24,6,2,1,1.0,-1.5,-1.06,1,985564.0,True
7263,7263,24,6,3,0,1.0,1.01,0.07,0,989327.0,True
7264,7264,24,6,4,0,-1.0,-2.04,1.0,1,997624.0,True
7265,7265,24,6,5,1,-1.0,-0.53,0.53,0,1001030.0,True
7266,7266,24,6,6,0,-1.0,0.09,-2.64,1,1005362.0,True
7267,7267,24,6,7,1,1.0,-1.72,-1.24,1,1009063.0,True
7268,7268,24,6,8,0,1.0,0.98,0.37,0,1012201.0,True
7269,7269,24,6,9,0,1.0,0.64,1.67,0,1015540.0,True
7270,7270,24,7,0,1,1.0,-1.46,-1.73,1,1030348.0,True
7271,7271,24,7,1,1,1.0,-0.44,0.16,1,1034857.0,True
7272,7272,24,7,2,0,-1.0,-0.81,0.37,1,1039295.0,True
7273,7273,24,7,3,0,1.0,1.84,-0.19,0,1045529.0,True
7274,7274,24,7,4,1,1.0,-1.3,-1.44,1,1048804.0,True
7275,7275,24,7,5,1,1.0,-2.96,-1.33,1,1051998.0,True
7276,7276,24,7,6,0,1.0,-0.09,1.06,0,1057696.0,True
7277,7277,24,7,7,0,1.0,0.2,1.54,0,1061038.0,True
7278,7278,24,7,8,1,1.0,-0.55,-1.14,1,1064435.0,True
7279,7279,24,7,9,0,1.0,0.92,-0.63,0,1069147.0,True
7280,7280,24,8,0,1,-1.0,1.82,-0.97,0,1085907.0,True
7281,7281,24,8,1,1,1.0,-1.93,0.15,1,1090742.0,True
7282,7282,24,8,2,0,-1.0,0.26,0.69,1,1093932.0,True
7283,7283,24,8,3,0,1.0,2.63,0.05,0,1097029.0,True
7284,7284,24,8,4,1,-1.0,0.91,-1.88,0,1101578.0,True
7285,7285,24,8,5,0,1.0,-1.17,-0.81,0,1106672.0,True
7286,7286,24,8,6,0,1.0,-1.43,-1.7,0,1110374.0,True
7287,7287,24,8,7,0,1.0,-1.78,-1.01,0,1113875.0,True
7288,7288,24,8,8,1,1.0,-1.02,-0.24,1,1117292.0,True
7289,7289,24,8,9,1,-1.0,0.94,0.23,0,1121058.0,True
7290,7290,24,9,0,0,1.0,-3.25,2.35,0,1140539.0,True
7291,7291,24,9,1,1,1.0,0.25,-1.28,1,1143737.0,True
7292,7292,24,9,2,0,1.0,-2.46,2.77,0,1146688.0,True
7293,7293,24,9,3,0,-1.0,-0.06,-0.92,1,1149840.0,True
7294,7294,24,9,4,1,1.0,0.98,-0.93,1,1153848.0,True
7295,7295,24,9,5,0,1.0,-0.56,0.69,0,1157594.0,True
7296,7296,24,9,6,0,-1.0,2.66,-0.06,1,1164064.0,True
7297,7297,24,9,7,1,-1.0,-1.27,1.53,0,1168281.0,True
7298,7298,24,9,8,1,1.0,-0.01,-0.83,1,1173997.0,True
7299,7299,24,9,9,0,1.0,-1.19,1.02,0,1178860.0,True
7300,7300,24,10,0,1,1.0,-1.01,-0.75,1,1191742.0,True
7301,7301,24,10,1,0,1.0,2.61,-2.55,0,1197069.0,True
7302,7302,24,10,2,1,1.0,-2.33,1.42,1,1201066.0,True
7303,7303,24,10,3,1,1.0,-0.41,-1.43,1,1205120.0,True
7304,7304,24,10,4,0,1.0,0.47,-0.23,0,1208940.0,True
7305,7305,24,10,5,1,1.0,-1.16,0.25,1,1213009.0,True
