,participant,task,trial,choice,reward,setsize,state,imageseq,folderseq,iterseq,corchoice,key,cor,rt,cond,pcor,delay,subno,is_training
40019,72,5,13,1,1,2,1,1.0,12.0,5.0,1,32.0,1.0,0.4798463079996509,0,4.0,2.0,81663.0,False
40020,72,5,14,0,0,2,1,1.0,12.0,6.0,1,31.0,0.0,0.6757590529996378,0,5.0,1.0,81663.0,False
40021,72,5,15,0,1,2,0,5.0,12.0,8.0,0,31.0,1.0,1.1714737309994234,0,7.0,3.0,81663.0,False
40022,72,5,16,1,1,2,1,1.0,12.0,7.0,1,32.0,1.0,0.5140862540001763,0,5.0,3.0,81663.0,False
40023,72,5,17,1,1,2,1,1.0,12.0,8.0,1,32.0,1.0,0.5726920719998816,0,6.0,1.0,81663.0,False
40024,72,6,0,2,1,2,1,1.0,2.0,0.0,2,30.0,1.0,0.6529049289993054,0,0.0,,81663.0,False
40025,72,6,1,1,1,2,0,3.0,2.0,0.0,1,32.0,1.0,0.6090877019996697,0,0.0,,81663.0,False
40026,72,6,2,2,1,2,1,1.0,2.0,1.0,2,30.0,1.0,0.5445699259998946,0,1.0,2.0,81663.0,False
40027,72,6,3,1,1,2,0,3.0,2.0,1.0,1,32.0,1.0,0.5849040409993904,0,1.0,2.0,81663.0,False
40028,72,6,4,1,1,2,0,3.0,2.0,2.0,1,32.0,1.0,0.848776194000493,0,2.0,1.0,81663.0,False
40029,72,6,5,2,1,2,1,1.0,2.0,2.0,2,30.0,1.0,0.6207964899995204,0,2.0,3.0,81663.0,False
40030,72,6,6,1,1,2,0,3.0,2.0,3.0,1,32.0,1.0,0.7632435900004566,0,3.0,2.0,81663.0,False
40031,72,6,7,2,1,2,1,1.0,2.0,3.0,2,30.0,1.0,0.4988322760000301,0,3.0,2.0,81663.0,False
40032,72,6,8,2,1,2,1,1.0,2.0,4.0,2,30.0,1.0,0.5901217820000966,0,4.0,1.0,81663.0,False
40033,72,6,9,1,1,2,0,3.0,2.0,4.0,1,32.0,1.0,0.7001246609997906,0,4.0,3.0,81663.0,False
40034,72,6,10,1,1,2,0,3.0,2.0,5.0,1,32.0,1.0,0.6953961070003061,0,5.0,1.0,81663.0,False
40035,72,6,11,2,1,2,1,1.0,2.0,5.0,2,30.0,1.0,0.53764773399962,0,5.0,3.0,81663.0,False
40036,72,6,12,1,0,2,1,1.0,2.0,6.0,2,32.0,0.0,0.6996005049995802,0,6.0,1.0,81663.0,False
40037,72,6,13,1,1,2,0,3.0,2.0,6.0,1,32.0,1.0,0.5287718109993875,0,6.0,3.0,81663.0,False
40038,72,6,14,2,1,2,1,1.0,2.0,7.0,2,30.0,1.0,0.5390071480005645,0,6.0,3.0,81663.0,False
40039,72,6,15,2,1,2,1,1.0,2.0,8.0,2,30.0,1.0,0.5315423940000983,0,7.0,1.0,81663.0,False
40040,72,6,16,1,1,2,0,3.0,2.0,7.0,1,32.0,1.0,0.589182045000598,0,7.0,3.0,81663.0,False
40041,72,6,17,1,1,2,0,3.0,2.0,8.0,1,32.0,1.0,1.307435966999947,0,8.0,1.0,81663.0,False
40042,72,7,0,2,1,5,2,0.0,7.0,0.0,2,30.0,1.0,1.0456227269996816,0,0.0,,81663.0,False
40043,72,7,1,2,1,5,4,4.0,7.0,0.0,2,30.0,1.0,0.82514191700011,0,0.0,,81663.0,False
40044,72,7,2,0,1,5,0,5.0,7.0,0.0,0,31.0,1.0,0.9269655749994854,0,0.0,,81663.0,False
40045,72,7,3,1,1,5,1,2.0,7.0,0.0,1,32.0,1.0,0.8156098389999897,0,0.0,,81663.0,False
40046,72,7,4,1,0,5,3,1.0,7.0,0.0,2,32.0,0.0,0.94977377899977,0,0.0,,81663.0,False
40047,72,7,5,0,0,5,3,1.0,7.0,1.0,2,31.0,0.0,0.6255044930003351,0,0.0,,81663.0,False
40048,72,7,6,2,1,5,2,0.0,7.0,1.0,2,30.0,1.0,0.6669888940004967,0,1.0,6.0,81663.0,False
40049,72,7,7,1,0,5,0,5.0,7.0,1.0,0,32.0,0.0,1.0546498280000378,0,1.0,5.0,81663.0,False
40050,72,7,8,2,1,5,4,4.0,7.0,1.0,2,30.0,1.0,1.0311213149998366,0,1.0,7.0,81663.0,False
40051,72,7,9,2,1,5,2,0.0,7.0,2.0,2,30.0,1.0,0.7393617819998326,0,2.0,3.0,81663.0,False
40052,72,7,10,2,1,5,4,4.0,7.0,2.0,2,30.0,1.0,0.7410548080006265,0,2.0,2.0,81663.0,False
40053,72,7,11,0,1,5,0,5.0,7.0,2.0,0,31.0,1.0,0.9569089289998374,0,1.0,9.0,81663.0,False
40054,72,7,12,2,0,5,1,2.0,7.0,1.0,1,30.0,0.0,1.036953428999368,0,1.0,9.0,81663.0,False
40055,72,7,13,0,0,5,3,1.0,7.0,2.0,2,31.0,0.0,0.8617873820003297,0,0.0,,81663.0,False
40056,72,7,14,2,1,5,4,4.0,7.0,3.0,2,30.0,1.0,0.6531568360005622,0,3.0,4.0,81663.0,False
40057,72,7,15,1,0,5,3,1.0,7.0,3.0,2,32.0,0.0,0.7938326610001241,0,0.0,,81663.0,False
40058,72,7,16,0,1,5,0,5.0,7.0,3.0,0,31.0,1.0,1.0278845419998106,0,2.0,5.0,81663.0,False
40059,72,7,17,2,0,5,1,2.0,7.0,2.0,1,30.0,0.0,0.8489450910001324,0,1.0,14.0,81663.0,False
40060,72,7,18,2,1,5,2,0.0,7.0,3.0,2,30.0,1.0,0.6728753300003518,0,3.0,9.0,81663.0,False
40061,72,7,19,2,1,5,2,0.0,7.0,4.0,2,30.0,1.0,0.5174045029998524,0,4.0,1.0,81663.0,False
40062,72,7,20,2,1,5,3,1.0,7.0,4.0,2,30.0,1.0,0.7670518830000219,0,0.0,,81663.0,False
40063,72,7,21,0,1,5,0,5.0,7.0,4.0,0,31.0,1.0,0.7670982330000697,0,3.0,5.0,81663.0,False
40064,72,7,22,1,1,5,1,2.0,7.0,3.0,1,32.0,1.0,0.9033987760003584,0,1.0,19.0,81663.0,False
40065,72,7,23,2,1,5,4,4.0,7.0,4.0,2,30.0,1.0,0.7214622430001327,0,4.0,9.0,81663.0,False
40066,72,7,24,2,1,5,3,1.0,7.0,5.0,2,30.0,1.0,0.8437739529999817,0,1.0,4.0,81663.0,False
40067,72,7,25,0,1,5,0,5.0,7.0,5.0,0,31.0,1.0,0.7443607489994974,0,4.0,4.0,81663.0,False
40068,72,7,26,2,1,5,2,0.0,7.0,5.0,2,30.0,1.0,0.640676813999562,0,5.0,7.0,81663.0,False
40069,72,7,27,2,1,5,4,4.0,7.0,5.0,2,30.0,1.0,0.6462286390005829,0,5.0,4.0,81663.0,False
40070,72,7,28,2,1,5,2,0.0,7.0,6.0,2,30.0,1.0,0.8108184020002227,0,6.0,2.0,81663.0,False
40071,72,7,29,2,1,5,3,1.0,7.0,6.0,2,30.0,1.0,0.8334820199997921,0,2.0,5.0,81663.0,False
40072,72,7,30,0,1,5,0,5.0,7.0,6.0,0,31.0,1.0,0.7581549770002312,0,5.0,5.0,81663.0,False
40073,72,7,31,1,1,5,1,2.0,7.0,4.0,1,32.0,1.0,0.6950151310002184,0,2.0,9.0,81663.0,False
40074,72,7,32,1,1,5,1,2.0,7.0,5.0,1,32.0,1.0,0.72091021200049,0,3.0,1.0,81663.0,False
40075,72,7,33,0,0,5,4,4.0,7.0,6.0,2,31.0,0.0,0.8754417630007083,0,6.0,6.0,81663.0,False
40076,72,7,34,2,1,5,4,4.0,7.0,7.0,2,30.0,1.0,0.5060059589995944,0,6.0,7.0,81663.0,False
40077,72,7,35,0,1,5,0,5.0,7.0,7.0,0,31.0,1.0,0.661374378999426,0,6.0,5.0,81663.0,False
40078,72,7,36,2,1,5,3,1.0,7.0,7.0,2,30.0,1.0,0.7450930830000289,0,3.0,7.0,81663.0,False
40079,72,7,37,2,1,5,2,0.0,7.0,7.0,2,30.0,1.0,0.6338273810006285,0,7.0,9.0,81663.0,False
40080,72,7,38,1,1,5,1,2.0,7.0,6.0,1,32.0,1.0,0.7112307309998869,0,4.0,6.0,81663.0,False
40081,72,7,39,1,1,5,1,2.0,7.0,7.0,1,32.0,1.0,0.7447797810000338,0,5.0,1.0,81663.0,False
40082,72,7,40,0,1,5,0,5.0,7.0,8.0,0,31.0,1.0,0.69062388599923,0,7.0,5.0,81663.0,False
40083,72,7,41,2,1,5,2,0.0,7.0,8.0,2,30.0,1.0,0.6292034680000143,0,8.0,4.0,81663.0,False
40084,72,7,42,2,1,5,4,4.0,7.0,8.0,2,30.0,1.0,0.5546579739993831,0,7.0,8.0,81663.0,False
40085,72,7,43,2,1,5,3,1.0,7.0,8.0,2,30.0,1.0,0.7705459480002901,0,4.0,7.0,81663.0,False
40086,72,7,44,1,1,5,1,2.0,7.0,8.0,1,32.0,1.0,0.682643834999908,0,6.0,5.0,81663.0,False
40087,72,8,0,2,1,6,4,5.0,8.0,0.0,2,30.0,1.0,1.0487002640002174,0,0.0,,81663.0,False
40088,72,8,1,0,1,6,0,0.0,8.0,0.0,0,31.0,1.0,0.8364054880003096,0,0.0,,81663.0,False
40089,72,8,2,0,1,6,0,0.0,8.0,1.0,0,31.0,1.0,0.7379674919993704,0,1.0,1.0,81663.0,False
40090,72,8,3,1,0,6,5,3.0,8.0,0.0,2,32.0,0.0,0.9306401229996482,0,0.0,,81663.0,False
40091,72,8,4,0,0,6,3,4.0,8.0,0.0,1,31.0,0.0,0.9116094330001944,0,0.0,,81663.0,False
40092,72,8,5,2,0,6,1,2.0,8.0,0.0,1,30.0,0.0,0.8608798790000947,0,0.0,,81663.0,False
40093,72,8,6,2,1,6,5,3.0,8.0,1.0,2,30.0,1.0,1.0047585849997631,0,0.0,,81663.0,False
40094,72,8,7,0,0,6,3,4.0,8.0,1.0,1,31.0,0.0,1.2103407919994424,0,0.0,,81663.0,False
40095,72,8,8,1,1,6,2,1.0,8.0,0.0,1,32.0,1.0,0.7557641499997771,0,0.0,,81663.0,False
40096,72,8,9,1,1,6,1,2.0,8.0,1.0,1,32.0,1.0,1.0351950050007872,0,0.0,,81663.0,False
40097,72,8,10,2,1,6,4,5.0,8.0,1.0,2,30.0,1.0,0.7282494860000952,0,1.0,10.0,81663.0,False
40098,72,8,11,2,1,6,4,5.0,8.0,2.0,2,30.0,1.0,0.6091596619999109,0,2.0,1.0,81663.0,False
40099,72,8,12,2,0,6,0,0.0,8.0,2.0,0,30.0,0.0,0.8724149660001785,0,2.0,10.0,81663.0,False
40100,72,8,13,1,1,6,1,2.0,8.0,2.0,1,32.0,1.0,1.2307769079998252,0,1.0,4.0,81663.0,False
40101,72,8,14,1,0,6,5,3.0,8.0,2.0,2,32.0,0.0,0.9148000919994956,0,1.0,8.0,81663.0,False
40102,72,8,15,2,0,6,0,0.0,8.0,3.0,0,30.0,0.0,0.9279278670001077,0,2.0,13.0,81663.0,False
40103,72,8,16,1,1,6,3,4.0,8.0,2.0,1,32.0,1.0,0.9409372109994364,0,0.0,,81663.0,False
40104,72,8,17,1,1,6,3,4.0,8.0,3.0,1,32.0,1.0,0.5405788690004556,0,1.0,1.0,81663.0,False
40105,72,8,18,0,0,6,5,3.0,8.0,3.0,2,31.0,0.0,0.8706349730000511,0,1.0,12.0,81663.0,False
40106,72,8,19,1,1,6,2,1.0,8.0,1.0,1,32.0,1.0,0.7569415309999385,0,1.0,11.0,81663.0,False
40107,72,8,20,1,1,6,2,1.0,8.0,2.0,1,32.0,1.0,0.6538961730002484,0,2.0,1.0,81663.0,False
40108,72,8,21,0,0,6,1,2.0,8.0,3.0,1,31.0,0.0,0.8984794889993282,0,2.0,8.0,81663.0,False
40109,72,8,22,2,1,6,4,5.0,8.0,3.0,2,30.0,1.0,0.6401950380004564,0,3.0,11.0,81663.0,False
40110,72,8,23,2,1,6,5,3.0,8.0,4.0,2,30.0,1.0,0.7098978529993474,0,1.0,17.0,81663.0,False
40111,72,8,24,1,1,6,1,2.0,8.0,4.0,1,32.0,1.0,1.0952009739994537,0,2.0,11.0,81663.0,False
40112,72,8,25,2,0,6,0,0.0,8.0,4.0,0,30.0,0.0,0.7706053599995357,0,2.0,23.0,81663.0,False
40113,72,8,26,2,0,6,3,4.0,8.0,4.0,1,30.0,0.0,1.181080110000039,0,2.0,9.0,81663.0,False
40114,72,8,27,2,0,6,0,0.0,8.0,5.0,0,30.0,0.0,1.247146237999914,0,2.0,25.0,81663.0,False
40115,72,8,28,1,1,6,2,1.0,8.0,3.0,1,32.0,1.0,0.8947193590001916,0,3.0,8.0,81663.0,False
40116,72,8,29,2,1,6,4,5.0,8.0,4.0,2,30.0,1.0,0.8167312250006944,0,4.0,7.0,81663.0,False
40117,72,8,30,1,1,6,2,1.0,8.0,4.0,1,32.0,1.0,1.350637997999911,0,4.0,2.0,81663.0,False
40118,72,8,31,0,0,6,5,3.0,8.0,5.0,2,31.0,0.0,0.9100322029999006,0,2.0,8.0,81663.0,False
40119,72,8,32,2,1,6,4,5.0,8.0,5.0,2,30.0,1.0,0.66698052799984,0,5.0,3.0,81663.0,False
40120,72,8,33,1,1,6,3,4.0,8.0,5.0,1,32.0,1.0,0.7432597910001277,0,2.0,16.0,81663.0,False
40121,72,8,34,1,1,6,1,2.0,8.0,5.0,1,32.0,1.0,1.079585137999857,0,3.0,10.0,81663.0,False
40122,72,8,35,1,0,6,0,0.0,8.0,6.0,0,32.0,0.0,0.930413339999177,0,2.0,33.0,81663.0,False
40123,72,8,36,1,1,6,3,4.0,8.0,6.0,1,32.0,1.0,1.3597480260004886,0,3.0,3.0,81663.0,False
40124,72,8,37,2,0,6,0,0.0,8.0,7.0,0,30.0,0.0,0.9183349799995996,0,2.0,35.0,81663.0,False
40125,72,8,38,1,1,6,1,2.0,8.0,6.0,1,32.0,1.0,1.0990629620000618,0,4.0,4.0,81663.0,False
40126,72,8,39,1,0,6,5,3.0,8.0,6.0,2,32.0,0.0,0.8925444500000594,0,2.0,16.0,81663.0,False
40127,72,8,40,1,1,6,2,1.0,8.0,5.0,1,32.0,1.0,0.915094403000694,0,5.0,10.0,81663.0,False
40128,72,8,41,1,1,6,2,1.0,8.0,6.0,1,32.0,1.0,0.7164099840001654,0,6.0,1.0,81663.0,False
40129,72,8,42,2,1,6,4,5.0,8.0,6.0,2,30.0,1.0,0.7268256529996506,0,6.0,10.0,81663.0,False
40130,72,8,43,2,0,6,0,0.0,8.0,8.0,0,30.0,0.0,0.935785723000663,0,2.0,41.0,81663.0,False
40131,72,8,44,2,1,6,4,5.0,8.0,7.0,2,30.0,1.0,0.6686932430002344,0,7.0,2.0,81663.0,False
40132,72,8,45,1,1,6,3,4.0,8.0,7.0,1,32.0,1.0,0.8563902519999829,0,4.0,9.0,81663.0,False
40133,72,8,46,1,1,6,3,4.0,8.0,8.0,1,32.0,1.0,0.6849227780003275,0,5.0,1.0,81663.0,False
40134,72,8,47,0,0,6,1,2.0,8.0,7.0,1,31.0,0.0,0.9759693339992735,0,5.0,9.0,81663.0,False
40135,72,8,48,1,1,6,1,2.0,8.0,8.0,1,32.0,1.0,0.7868591759997798,0,5.0,10.0,81663.0,False
40136,72,8,49,1,0,6,5,3.0,8.0,7.0,2,32.0,0.0,0.8255532239991226,0,2.0,26.0,81663.0,False
40137,72,8,50,1,1,6,2,1.0,8.0,7.0,1,32.0,1.0,1.2181809220001014,0,7.0,9.0,81663.0,False
40138,72,8,51,2,1,6,5,3.0,8.0,8.0,2,30.0,1.0,0.7590152239999952,0,2.0,28.0,81663.0,False
40139,72,8,52,2,1,6,4,5.0,8.0,8.0,2,30.0,1.0,0.5762196530004076,0,8.0,8.0,81663.0,False
40140,72,8,53,1,1,6,2,1.0,8.0,8.0,1,32.0,1.0,1.2634881269996183,0,8.0,3.0,81663.0,False
40141,72,8,54,1,1,6,3,4.0,8.0,9.0,1,32.0,1.0,1.0744002879991967,0,6.0,8.0,81663.0,False
40142,72,8,55,2,1,6,4,5.0,8.0,9.0,2,30.0,1.0,0.6933177190003335,0,9.0,3.0,81663.0,False
40143,72,8,56,1,1,6,3,4.0,8.0,10.0,1,32.0,1.0,0.9049521760007336,0,7.0,2.0,81663.0,False
40144,72,8,57,2,1,6,4,5.0,8.0,10.0,2,30.0,1.0,0.77107428599993,0,10.0,2.0,81663.0,False
40145,72,8,58,1,0,6,0,0.0,8.0,9.0,0,32.0,0.0,1.1470526600005542,0,2.0,56.0,81663.0,False
40146,72,8,59,2,0,6,0,0.0,8.0,10.0,0,30.0,0.0,0.7505239279998932,0,2.0,57.0,81663.0,False
40147,72,8,60,2,1,6,5,3.0,8.0,9.0,2,30.0,1.0,0.9153923919993758,0,3.0,9.0,81663.0,False
40148,72,8,61,2,1,6,5,3.0,8.0,10.0,2,30.0,1.0,0.7006664259997706,0,4.0,1.0,81663.0,False
40149,72,8,62,1,1,6,2,1.0,8.0,9.0,1,32.0,1.0,0.9514379969996298,0,9.0,9.0,81663.0,False
40150,72,8,63,1,1,6,2,1.0,8.0,10.0,1,32.0,1.0,1.0638663379995703,0,10.0,1.0,81663.0,False
40151,72,8,64,0,0,6,1,2.0,8.0,9.0,1,31.0,0.0,0.842840588999934,0,6.0,16.0,81663.0,False
40152,72,8,65,2,1,6,4,5.0,8.0,11.0,2,30.0,1.0,0.6428811280002265,0,11.0,8.0,81663.0,False
40153,72,8,66,1,1,6,1,2.0,8.0,10.0,1,32.0,1.0,1.112293187999967,0,6.0,18.0,81663.0,False
40154,72,8,67,1,1,6,3,4.0,8.0,11.0,1,32.0,1.0,0.9693090380005742,0,8.0,11.0,81663.0,False
40155,72,8,68,2,1,6,4,5.0,8.0,12.0,2,30.0,1.0,0.625451036999948,0,12.0,3.0,81663.0,False
40156,72,8,69,0,1,6,0,0.0,8.0,11.0,0,31.0,1.0,0.942243051999867,0,2.0,67.0,81663.0,False
40157,72,8,70,2,1,6,5,3.0,8.0,11.0,2,30.0,1.0,0.7914657530000113,0,5.0,9.0,81663.0,False
40158,72,8,71,2,1,6,5,3.0,8.0,12.0,2,30.0,1.0,0.9018363779996434,0,6.0,1.0,81663.0,False
40159,72,8,72,2,0,6,0,0.0,8.0,12.0,0,30.0,0.0,0.6323327760001121,0,3.0,3.0,81663.0,False
40160,72,8,73,0,0,6,2,1.0,8.0,11.0,1,31.0,0.0,0.7530866710003465,0,11.0,10.0,81663.0,False
40161,72,8,74,2,1,6,4,5.0,8.0,13.0,2,30.0,1.0,0.605847822999749,0,13.0,6.0,81663.0,False
40162,72,8,75,1,1,6,1,2.0,8.0,11.0,1,32.0,1.0,1.139416498999708,0,7.0,9.0,81663.0,False
40163,72,8,76,1,1,6,3,4.0,8.0,12.0,1,32.0,1.0,1.3317264249999423,0,9.0,9.0,81663.0,False
40164,72,8,77,1,1,6,2,1.0,8.0,12.0,1,32.0,1.0,2.1954953069998737,0,11.0,14.0,81663.0,False
40165,72,8,78,1,1,6,3,4.0,8.0,13.0,1,32.0,1.0,0.9045738660006464,0,10.0,2.0,81663.0,False
40166,72,8,79,1,0,6,0,0.0,8.0,13.0,0,32.0,0.0,0.8507225450002807,0,3.0,10.0,81663.0,False
40167,72,8,80,1,1,6,1,2.0,8.0,12.0,1,32.0,1.0,1.0344210660005049,0,8.0,5.0,81663.0,False
40168,72,8,81,2,1,6,4,5.0,8.0,14.0,2,30.0,1.0,0.6078375249999226,0,14.0,7.0,81663.0,False
40169,72,8,82,2,1,6,5,3.0,8.0,13.0,2,30.0,1.0,1.06936980699993,0,7.0,11.0,81663.0,False
40170,72,8,83,0,1,6,0,0.0,8.0,14.0,0,31.0,1.0,1.056315918999644,0,3.0,14.0,81663.0,False
40171,72,8,84,1,1,6,1,2.0,8.0,13.0,1,32.0,1.0,0.7558998380000048,0,9.0,4.0,81663.0,False
40172,72,8,85,2,1,6,5,3.0,8.0,14.0,2,30.0,1.0,0.6370845330002339,0,8.0,3.0,81663.0,False
40173,72,8,86,1,1,6,3,4.0,8.0,14.0,1,32.0,1.0,0.8986632309997731,0,11.0,8.0,81663.0,False
40174,72,8,87,1,1,6,2,1.0,8.0,13.0,1,32.0,1.0,0.8851286560002336,0,12.0,10.0,81663.0,False
40175,72,8,88,1,1,6,2,1.0,8.0,14.0,1,32.0,1.0,0.8086375169996245,0,13.0,1.0,81663.0,False
40176,72,8,89,1,1,6,1,2.0,8.0,14.0,1,32.0,1.0,0.7659000319999905,0,10.0,5.0,81663.0,False
40177,72,9,0,2,0,5,3,1.0,6.0,0.0,1,30.0,0.0,1.2673789720001878,0,0.0,,81663.0,False
40178,72,9,1,0,0,5,4,0.0,6.0,0.0,1,31.0,0.0,0.8892091979996621,0,0.0,,81663.0,False
40179,72,9,2,0,0,5,3,1.0,6.0,1.0,1,31.0,0.0,1.1040237269999125,0,0.0,,81663.0,False
40180,72,9,3,2,0,5,4,0.0,6.0,1.0,1,30.0,0.0,0.9329313099997308,0,0.0,,81663.0,False
40181,72,9,4,2,0,5,0,5.0,6.0,0.0,0,30.0,0.0,0.9462662799996906,0,0.0,,81663.0,False
40182,72,9,5,0,1,5,0,5.0,6.0,1.0,0,31.0,1.0,1.045661156999813,0,0.0,,81663.0,False
40183,72,9,6,1,0,5,2,4.0,6.0,0.0,0,32.0,0.0,0.9932861990000674,0,0.0,,81663.0,False
40184,72,9,7,1,0,5,1,3.0,6.0,0.0,0,32.0,0.0,0.9388045269997748,0,0.0,,81663.0,False
40185,72,9,8,0,1,5,2,4.0,6.0,1.0,0,31.0,1.0,0.8638930429997345,0,0.0,,81663.0,False
40186,72,9,9,2,0,5,4,0.0,6.0,2.0,1,30.0,0.0,0.7312776339995253,0,0.0,,81663.0,False
40187,72,9,10,1,1,5,3,1.0,6.0,2.0,1,32.0,1.0,0.800502607999988,0,0.0,,81663.0,False
40188,72,9,11,1,1,5,4,0.0,6.0,3.0,1,32.0,1.0,0.98353792800026,0,0.0,,81663.0,False
40189,72,9,12,0,1,5,1,3.0,6.0,1.0,0,31.0,1.0,1.49408069600031,0,0.0,,81663.0,False
40190,72,9,13,2,0,5,0,5.0,6.0,2.0,0,30.0,0.0,1.231765178000387,0,1.0,8.0,81663.0,False
40191,72,9,14,1,0,5,1,3.0,6.0,2.0,0,32.0,0.0,1.0554861210002855,0,1.0,2.0,81663.0,False
40192,72,9,15,1,0,5,0,5.0,6.0,3.0,0,32.0,0.0,1.4237646020001191,0,1.0,10.0,81663.0,False
40193,72,9,16,1,1,5,3,1.0,6.0,3.0,1,32.0,1.0,0.9830209609999656,0,1.0,6.0,81663.0,False
40194,72,9,17,1,0,5,2,4.0,6.0,2.0,0,32.0,0.0,0.7501957059994311,0,1.0,9.0,81663.0,False
40195,72,9,18,0,1,5,2,4.0,6.0,3.0,0,31.0,1.0,0.5857185980003123,0,1.0,10.0,81663.0,False
40196,72,9,19,1,1,5,3,1.0,6.0,4.0,1,32.0,1.0,1.0253406359997823,0,2.0,3.0,81663.0,False
40197,72,9,20,2,0,5,4,0.0,6.0,4.0,1,30.0,0.0,0.9019290149999506,0,1.0,9.0,81663.0,False
40198,72,9,21,2,0,5,0,5.0,6.0,4.0,0,30.0,0.0,1.0518075870004395,0,1.0,16.0,81663.0,False
40199,72,9,22,1,1,5,4,0.0,6.0,5.0,1,32.0,1.0,0.8278506570004538,0,1.0,11.0,81663.0,False
40200,72,9,23,2,0,5,1,3.0,6.0,3.0,0,30.0,0.0,1.0328256430002511,0,1.0,11.0,81663.0,False
40201,72,9,24,1,1,5,3,1.0,6.0,5.0,1,32.0,1.0,0.7932316490005178,0,3.0,5.0,81663.0,False
40202,72,9,25,0,1,5,2,4.0,6.0,4.0,0,31.0,1.0,0.9275120990005234,0,2.0,7.0,81663.0,False
40203,72,9,26,1,1,5,3,1.0,6.0,6.0,1,32.0,1.0,0.793366789999709,0,4.0,2.0,81663.0,False
40204,72,9,27,1,0,5,0,5.0,6.0,5.0,0,32.0,0.0,1.5036999920002927,0,1.0,22.0,81663.0,False
40205,72,9,28,1,0,5,1,3.0,6.0,4.0,0,32.0,0.0,1.1562793000002785,0,1.0,16.0,81663.0,False
40206,72,9,29,2,0,5,0,5.0,6.0,6.0,0,30.0,0.0,0.7685240679993512,0,1.0,24.0,81663.0,False
40207,72,9,30,1,1,5,4,0.0,6.0,6.0,1,32.0,1.0,1.1711181390001002,0,2.0,8.0,81663.0,False
40208,72,9,31,1,1,5,3,1.0,6.0,7.0,1,32.0,1.0,0.4978301460005241,0,5.0,5.0,81663.0,False
40209,72,9,32,0,1,5,1,3.0,6.0,5.0,0,31.0,1.0,1.045011594999778,0,1.0,20.0,81663.0,False
40210,72,9,33,0,0,5,4,0.0,6.0,7.0,1,31.0,0.0,1.000876518000041,0,3.0,3.0,81663.0,False
40211,72,9,34,0,1,5,2,4.0,6.0,5.0,0,31.0,1.0,0.8190070729997387,0,3.0,9.0,81663.0,False
40212,72,9,35,2,0,5,1,3.0,6.0,6.0,0,30.0,0.0,1.280749136999475,0,2.0,3.0,81663.0,False
40213,72,9,36,1,0,5,0,5.0,6.0,7.0,0,32.0,0.0,1.2380705370005671,0,1.0,31.0,81663.0,False
40214,72,9,37,0,1,5,2,4.0,6.0,6.0,0,31.0,1.0,0.7182699900004081,0,4.0,3.0,81663.0,False
40215,72,9,38,2,0,5,4,0.0,6.0,8.0,1,30.0,0.0,0.9684410689997094,0,3.0,8.0,81663.0,False
40216,72,9,39,2,0,5,0,5.0,6.0,8.0,0,30.0,0.0,1.4026123769999683,0,1.0,34.0,81663.0,False
40217,72,9,40,1,1,5,3,1.0,6.0,8.0,1,32.0,1.0,0.691634152000006,0,6.0,9.0,81663.0,False
40218,72,9,41,0,1,5,2,4.0,6.0,7.0,0,31.0,1.0,0.5271147809999093,0,5.0,4.0,81663.0,False
40219,72,9,42,1,0,5,1,3.0,6.0,7.0,0,32.0,0.0,0.8885243109998555,0,2.0,10.0,81663.0,False
40220,72,9,43,0,1,5,1,3.0,6.0,8.0,0,31.0,1.0,0.8077006799994706,0,2.0,11.0,81663.0,False
40221,72,9,44,0,1,5,2,4.0,6.0,8.0,0,31.0,1.0,0.8369131939998624,0,6.0,3.0,81663.0,False
40222,72,9,45,0,1,5,1,3.0,6.0,9.0,0,31.0,1.0,0.7706541340003241,0,3.0,2.0,81663.0,False
40223,72,9,46,2,0,5,0,5.0,6.0,9.0,0,30.0,0.0,1.3379859450005824,0,1.0,41.0,81663.0,False
40224,72,9,47,1,1,5,4,0.0,6.0,9.0,1,32.0,1.0,1.0937103080004815,0,3.0,17.0,81663.0,False
40225,72,9,48,1,1,5,3,1.0,6.0,9.0,1,32.0,1.0,0.8085172319997582,0,7.0,8.0,81663.0,False
40226,72,9,49,1,1,5,4,0.0,6.0,10.0,1,32.0,1.0,0.9419755630005966,0,4.0,2.0,81663.0,False
40227,72,9,50,1,0,5,0,5.0,6.0,10.0,0,32.0,0.0,1.0232628730000215,0,1.0,45.0,81663.0,False
40228,72,9,51,0,1,5,2,4.0,6.0,9.0,0,31.0,1.0,0.6874145189995033,0,7.0,7.0,81663.0,False
40229,72,9,52,0,1,5,2,4.0,6.0,10.0,0,31.0,1.0,0.555218468000021,0,8.0,1.0,81663.0,False
40230,72,9,53,1,1,5,3,1.0,6.0,10.0,1,32.0,1.0,0.803426734999448,0,8.0,5.0,81663.0,False
40231,72,9,54,0,1,5,1,3.0,6.0,10.0,0,31.0,1.0,0.8825072800000271,0,4.0,9.0,81663.0,False
40232,72,9,55,1,1,5,3,1.0,6.0,11.0,1,32.0,1.0,0.7017267390001507,0,9.0,2.0,81663.0,False
40233,72,9,56,1,1,5,4,0.0,6.0,11.0,1,32.0,1.0,1.5358524550001675,0,5.0,7.0,81663.0,False
40234,72,9,57,1,1,5,4,0.0,6.0,12.0,1,32.0,1.0,0.6642368120001265,0,6.0,1.0,81663.0,False
